Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Satisfaction,Performance_Rating,Working_Hours,Training_Hours,Projects_Completed,Overtime_Hours,Distance_From_Home_KM,Leave_Days,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Joining_Date,Attrition
12315,41.0,46100.0,4.6,4.0,5,34.4,36.6,6,14.1,7.8,14.0,Sales,Junior,Diploma,Full-Time,Hybrid,Male,2020-09-09,0
12316,39.0,54100.0,4.8,4.0,4,42.7,40.8,6,10.7,4.0,10.2,Finance,Senior,Bachelor,Full-Time,Office,Male,2022-10-03,0
12317,43.0,32800.0,3.8,3.0,5,44.7,13.2,1,7.9,4.7,7.7,Sales,Mid,High School,Full-Time,Hybrid,Male,2018-09-30,0
12318,31.0,54900.0,0.5,2.0,4,52.7,20.3,6,9.8,9.3,7.8,Sales,Lead,Bachelor,Full-Time,Office,Male,2024-12-03,0
12319,32.0,55500.0,2.9,3.0,5,44.1,31.2,4,5.5,31.6,7.6,Operations,Senior,Diploma,Full-Time,Remote,Male,2020-07-09,0
12320,27.0,74500.0,30.0,2.0,5,42.5,8.3,6,0.0,11.2,18.3,Finance,Senior,Bachelor,Full-Time,Remote,Male,2015-07-23,0
12321,40.0,65600.0,9.0,1.0,2,45.4,37.1,3,8.7,10.5,16.9,Operations,Junior,Diploma,Full-Time,Remote,Female,2018-10-27,0
12322,42.0,37200.0,11.2,5.0,4,40.4,47.5,7,21.4,6.6,9.9,Finance,Junior,Master,Full-Time,Remote,Female,2016-02-16,0
12323,40.0,92600.0,8.7,5.0,3,42.9,55.9,2,13.1,2.0,12.8,HR,Junior,Bachelor,Contract,Remote,Female,2022-02-21,0
12324,49.0,65300.0,0.5,2.0,5,44.1,36.4,9,9.8,7.0,15.5,Marketing,Senior,Master,Part-Time,Remote,Female,2022-04-03,0
12325,36.0,65000.0,1.3,3.0,1,47.1,63.3,8,10.3,3.9,9.0,Sales,Junior,Diploma,Full-Time,Office,Female,2018-06-05,0
12326,41.0,59800.0,0.2,4.0,2,40.6,34.5,2,8.0,16.4,11.4,Sales,Senior,High School,Full-Time,Hybrid,Male,2017-04-02,0
12327,27.0,48800.0,1.8,2.0,2,44.0,16.1,8,0.0,24.0,7.3,Sales,Mid,Bachelor,Full-Time,Office,Male,2017-06-22,0
12328,33.0,,0.6,2.0,5,35.0,34.2,3,1.7,4.2,7.6,Sales,Mid,High School,Full-Time,Hybrid,Male,2017-11-21,0
12329,42.0,72600.0,3.2,4.0,3,46.6,31.9,4,7.6,7.9,15.4,HR,Mid,High School,Contract,Hybrid,Female,2022-07-01,0
12330,43.0,29800.0,5.7,2.0,2,42.8,42.7,4,13.5,3.1,12.3,Sales,Mid,High School,Full-Time,Remote,Female,2020-07-27,0
12331,34.0,48400.0,10.4,1.0,4,53.4,39.1,3,19.0,14.3,12.1,Finance,Junior,Diploma,Full-Time,Remote,Male,2015-12-12,0
12332,35.0,54200.0,6.9,4.0,5,45.8,38.0,6,1.5,19.2,17.7,Finance,Junior,Diploma,Full-Time,Office,Female,2018-05-05,0
12333,24.0,66500.0,14.0,1.0,5,39.7,49.5,3,11.9,11.9,9.9,IT,Mid,Master,Full-Time,Hybrid,Male,2017-01-16,0
12334,33.0,96700.0,0.3,5.0,3,38.5,28.6,3,0.0,10.0,15.6,HR,Senior,Master,Full-Time,Hybrid,Male,2015-10-21,0
12335,43.0,44100.0,0.2,4.0,4,47.3,43.1,5,6.0,7.8,7.9,IT,Junior,Master,Full-Time,Hybrid,Female,2022-09-22,0
12336,41.0,49200.0,5.4,4.0,4,53.0,39.2,4,7.8,11.3,9.9,Sales,Senior,High School,Full-Time,Hybrid,Male,2020-12-09,0
12337,40.0,48900.0,1.7,3.0,3,51.5,36.7,4,18.1,6.6,8.4,HR,Senior,Master,Contract,Remote,Female,2019-07-18,1
12338,36.0,43500.0,1.5,3.0,1,37.9,34.0,4,3.1,6.2,8.0,HR,Junior,Bachelor,Contract,Remote,Male,2016-01-10,0
12339,36.0,52200.0,2.0,4.0,4,45.0,15.9,3,5.9,19.3,20.9,Marketing,Mid,Diploma,Full-Time,Office,Male,2024-12-07,0
12340,31.0,81700.0,1.6,5.0,1,49.6,31.2,4,14.0,13.8,5.6,Marketing,Mid,Master,Full-Time,Office,Female,2017-08-23,0
12341,42.0,39400.0,3.6,2.0,1,37.3,32.2,6,3.6,5.4,8.5,IT,Junior,Diploma,Full-Time,Hybrid,Female,2015-01-16,0
12342,39.0,71200.0,2.9,3.0,5,49.2,24.2,3,4.8,28.3,1.8,IT,Senior,High School,Contract,Hybrid,Female,2016-03-13,0
12343,40.0,30400.0,3.6,5.0,5,40.5,14.6,1,0.0,4.9,9.4,Finance,Lead,,Full-Time,Hybrid,Female,2021-07-24,0
12344,32.0,47900.0,5.6,5.0,2,42.9,26.7,2,11.7,31.0,11.1,Finance,Mid,Bachelor,Full-Time,Remote,Male,2015-07-29,0
12345,21.0,52600.0,2.4,3.0,5,45.4,27.9,5,0.0,3.2,16.2,Operations,Lead,Diploma,Part-Time,Office,Male,2021-01-16,0
12346,45.0,117200.0,1.4,2.0,4,49.3,14.9,2,14.3,7.2,9.5,Operations,Mid,Diploma,Full-Time,Hybrid,Male,2018-08-01,1
12347,32.0,53800.0,0.9,3.0,4,51.7,14.9,4,0.5,11.0,6.2,Operations,Mid,Bachelor,Full-Time,Remote,Female,2023-07-21,0
12348,29.0,24900.0,2.1,5.0,1,42.4,5.0,3,3.5,10.2,9.5,Finance,Mid,Bachelor,Full-Time,Hybrid,Male,2018-01-09,0
12349,42.0,27000.0,6.8,1.0,4,41.6,39.4,2,1.0,9.1,13.3,HR,Junior,Master,Full-Time,Hybrid,Female,2023-01-06,0
12350,33.0,60800.0,7.1,3.0,5,41.3,49.7,1,6.3,19.5,15.8,Sales,Junior,Diploma,Full-Time,Office,Male,2021-08-25,0
12351,44.0,76700.0,5.5,5.0,5,47.9,35.2,2,14.5,10.9,8.8,IT,Mid,Master,Full-Time,Office,Female,2020-02-04,0
12352,41.0,69700.0,1.3,3.0,5,49.0,28.9,5,3.8,11.5,7.3,Finance,Mid,Master,Full-Time,Office,Male,2024-05-16,0
12353,41.0,64200.0,4.4,5.0,3,48.5,14.1,7,2.1,5.2,10.1,HR,Mid,Bachelor,Full-Time,Hybrid,Male,2024-03-10,0
12354,25.0,95500.0,4.2,2.0,4,45.3,5.0,2,7.9,14.2,13.7,Marketing,Senior,,Contract,Hybrid,Male,2017-05-10,0
12355,46.0,48400.0,3.3,5.0,2,45.8,34.5,9,7.6,5.9,16.0,Sales,Junior,Bachelor,Full-Time,Remote,Female,2024-10-01,0
12356,38.0,85800.0,4.0,4.0,4,42.8,44.2,4,12.1,17.8,6.9,Marketing,Mid,High School,Full-Time,Office,Female,2016-01-22,0
12357,33.0,31200.0,3.4,1.0,4,43.3,22.5,5,0.1,22.0,8.4,Operations,Mid,Diploma,Full-Time,Office,Male,2018-12-29,0
12358,37.0,41800.0,4.2,5.0,3,48.3,50.8,2,9.4,8.5,1.5,Marketing,Junior,High School,Full-Time,Office,Male,2019-05-23,0
12359,22.0,29100.0,6.3,3.0,4,45.3,24.7,2,15.4,11.5,1.7,Sales,Lead,Diploma,Full-Time,Hybrid,Male,2017-12-03,0
12360,39.0,53800.0,0.6,3.0,1,41.6,51.3,5,1.9,9.8,6.5,HR,Senior,Master,Full-Time,Remote,Female,2022-10-11,0
12361,28.0,58900.0,6.9,5.0,5,49.5,23.3,4,9.1,7.6,7.1,Marketing,Junior,Bachelor,Full-Time,Remote,Male,2024-10-18,0
12362,25.0,62800.0,0.7,4.0,5,41.0,5.0,4,1.9,6.9,9.6,HR,Senior,High School,Full-Time,Hybrid,Male,2016-10-23,0
12363,24.0,61500.0,0.3,5.0,3,44.7,44.4,4,14.6,3.6,13.5,Marketing,Mid,Diploma,Full-Time,Office,Female,2018-04-08,0
12364,45.0,41400.0,18.7,2.0,5,37.8,21.2,3,18.2,5.0,11.6,Finance,Mid,Master,Full-Time,Office,Male,2015-03-16,0
12365,31.0,55600.0,15.7,4.0,1,39.3,11.9,4,0.9,8.6,13.4,Operations,Lead,Bachelor,Full-Time,Remote,Female,2023-06-07,0
12366,48.0,33000.0,0.3,5.0,3,44.1,42.2,5,9.7,21.8,16.5,Sales,Mid,Bachelor,Full-Time,Hybrid,Female,2024-09-16,1
12367,32.0,103500.0,2.9,1.0,2,40.5,21.7,6,10.1,10.2,13.2,IT,Senior,High School,Contract,Office,Male,2018-04-10,0
12368,22.0,53100.0,1.0,4.0,5,42.9,13.8,3,8.8,17.7,11.0,Sales,Lead,Master,Full-Time,Hybrid,Male,2017-10-02,0
12369,27.0,49300.0,3.3,5.0,4,50.1,54.7,8,6.6,2.4,14.3,Marketing,Junior,Diploma,Full-Time,Office,Female,2018-12-31,0
12370,46.0,113300.0,8.9,1.0,1,43.4,31.9,4,4.6,20.8,2.5,Marketing,Junior,High School,Full-Time,Hybrid,Male,2022-05-08,1
12371,35.0,36500.0,15.0,5.0,1,48.5,13.5,4,0.0,12.7,10.7,Operations,Mid,Diploma,Part-Time,Remote,Female,2022-08-05,1
12372,32.0,38200.0,5.0,2.0,5,40.1,28.1,3,7.0,16.6,15.2,Finance,Senior,Master,Full-Time,Office,Female,2024-08-23,0
12373,37.0,38700.0,2.2,3.0,2,46.7,67.0,2,13.2,2.1,11.3,Finance,Senior,Bachelor,Full-Time,Hybrid,Male,2022-10-13,0
12374,40.0,58400.0,4.6,5.0,4,39.0,36.7,1,14.6,6.1,13.1,Sales,Senior,Bachelor,Full-Time,Office,Male,2019-08-18,0
12375,45.0,71300.0,1.9,4.0,2,42.8,25.4,7,9.1,3.8,11.0,IT,Mid,Bachelor,Full-Time,Remote,Male,2016-10-08,0
12376,48.0,80700.0,12.0,5.0,2,46.9,42.5,3,2.1,13.2,15.0,Operations,Senior,Diploma,Full-Time,Office,Female,2023-01-18,0
12377,33.0,167900.0,10.2,5.0,5,44.1,28.2,4,0.3,11.4,16.4,Sales,Senior,Diploma,Full-Time,Hybrid,Male,2022-12-16,0
12378,25.0,24400.0,4.1,5.0,4,48.7,27.4,5,4.3,15.4,1.5,IT,Mid,Bachelor,Full-Time,Office,Female,2016-05-09,0
12379,33.0,76500.0,2.0,5.0,5,47.3,25.2,2,0.0,6.1,8.7,HR,Junior,Diploma,Full-Time,Remote,Female,2019-01-22,0
12380,38.0,48000.0,1.7,4.0,5,42.5,47.8,5,0.0,14.2,1.9,Marketing,Mid,Diploma,Full-Time,Office,Female,2021-02-10,0
12381,28.0,47500.0,0.2,4.0,1,50.5,37.9,4,0.0,8.0,0.0,HR,Senior,Bachelor,Contract,Hybrid,Female,2016-12-29,0
12382,28.0,46800.0,8.5,5.0,5,46.2,56.3,5,9.9,18.2,14.9,Sales,Mid,Bachelor,Contract,Office,Male,2023-11-13,0
12383,39.0,41700.0,3.0,3.0,3,42.8,39.6,6,0.0,13.0,16.0,IT,Junior,Diploma,Full-Time,Hybrid,Female,2024-04-01,0
12384,36.0,117700.0,2.0,5.0,4,44.7,57.9,4,10.0,4.8,9.5,IT,Junior,Diploma,Full-Time,Office,Female,2020-06-22,0
12385,36.0,84000.0,3.2,4.0,1,44.5,44.8,5,3.0,9.8,8.5,HR,Senior,Master,Full-Time,Office,Female,2021-05-13,0
12386,30.0,60600.0,8.5,2.0,4,45.0,31.1,7,15.2,3.0,11.1,Finance,Lead,High School,Full-Time,Hybrid,Male,2023-08-28,0
12387,34.0,103000.0,0.7,5.0,1,43.3,33.0,1,4.4,18.5,26.0,Finance,Lead,Diploma,Full-Time,Hybrid,Female,2020-08-02,0
12388,29.0,32800.0,9.7,5.0,3,45.9,62.4,3,5.2,12.7,6.8,Operations,Mid,Master,Full-Time,Hybrid,Male,2024-01-04,0
12389,43.0,35200.0,11.4,5.0,5,47.9,54.6,7,3.5,13.1,5.3,HR,Senior,Master,Full-Time,Office,Male,2019-01-04,0
12390,44.0,25100.0,14.7,5.0,1,46.1,58.2,5,3.6,15.2,15.0,Finance,Junior,High School,Full-Time,Hybrid,Female,2016-11-21,0
12391,21.0,45400.0,2.5,1.0,1,46.0,19.9,2,8.5,9.3,15.3,IT,Senior,Master,Full-Time,Hybrid,Female,2016-09-12,1
12392,29.0,64000.0,1.2,5.0,1,43.5,6.9,4,9.7,2.9,13.9,Sales,Mid,Master,Contract,Hybrid,Male,2020-05-04,0
12393,24.0,62500.0,2.3,4.0,3,39.6,22.4,4,7.7,15.7,12.4,Finance,Senior,Diploma,Contract,Office,Female,2021-09-11,0
12394,31.0,63700.0,2.0,4.0,4,38.4,37.5,5,0.4,4.8,10.4,Operations,Junior,High School,Full-Time,Remote,Female,2024-09-12,0
12395,35.0,34100.0,1.0,1.0,3,40.5,25.3,4,10.4,4.5,4.5,IT,Senior,High School,Full-Time,Office,Male,2020-04-05,0
12396,24.0,82700.0,4.7,5.0,1,41.9,35.4,5,0.7,13.5,21.3,Operations,Mid,Master,Contract,Office,Male,2024-07-13,0
12397,29.0,66000.0,3.2,3.0,1,52.4,28.2,2,1.5,5.5,21.6,Sales,Junior,Master,Full-Time,Office,Male,2023-02-13,0
12398,28.0,80400.0,10.0,5.0,5,50.3,8.5,7,4.6,9.0,9.5,IT,Mid,Bachelor,Full-Time,Remote,Male,2021-05-20,0
12399,38.0,28100.0,0.2,4.0,3,41.0,41.4,1,12.7,13.3,19.0,Marketing,Junior,Diploma,Part-Time,Remote,Female,2020-04-09,0
12400,37.0,68000.0,5.2,2.0,3,46.2,35.5,4,1.2,13.0,13.7,Sales,Mid,Master,Full-Time,Hybrid,Male,2021-03-28,0
12401,30.0,37300.0,7.2,2.0,2,43.7,54.9,4,10.2,17.3,3.2,Marketing,Mid,Bachelor,Full-Time,Office,Male,2019-08-10,0
12402,37.0,51200.0,7.1,3.0,4,45.2,37.4,1,0.0,5.4,3.6,Finance,Mid,Bachelor,Full-Time,Hybrid,Female,2022-11-11,0
12403,32.0,74300.0,10.9,5.0,2,41.3,46.7,3,11.0,6.5,15.8,Operations,Senior,Diploma,Full-Time,Office,Male,2023-06-20,0
12404,34.0,62200.0,6.5,1.0,2,55.2,22.7,3,14.3,10.2,18.4,Finance,Lead,Bachelor,Contract,Remote,Female,2023-03-05,1
12405,49.0,42700.0,13.1,5.0,4,53.3,40.2,3,11.6,3.3,13.8,IT,Junior,Master,Part-Time,Hybrid,Male,2021-05-12,0
12406,47.0,60200.0,2.0,3.0,5,42.5,47.1,3,7.7,4.6,13.3,HR,Junior,Bachelor,Full-Time,Hybrid,Male,2016-04-23,0
12407,26.0,32500.0,3.5,3.0,5,41.0,43.3,5,3.8,4.3,7.6,IT,Mid,Bachelor,Full-Time,Office,Female,2015-12-13,0
12408,43.0,95100.0,0.2,3.0,4,48.6,31.6,3,2.4,1.8,6.4,Operations,Junior,Master,Contract,Hybrid,Female,2023-04-11,0
12409,42.0,55300.0,0.2,2.0,4,38.0,40.3,3,2.9,5.5,15.8,Operations,Senior,Bachelor,Full-Time,Hybrid,Male,2023-01-21,0
12410,,93900.0,1.4,5.0,3,48.2,44.3,3,4.4,8.1,12.2,Operations,Mid,High School,Full-Time,Hybrid,Male,2015-06-21,0
12411,43.0,48600.0,0.5,5.0,3,44.6,53.0,7,13.6,9.0,11.4,Marketing,Mid,Diploma,Full-Time,Hybrid,Male,2016-06-26,0
12412,48.0,48700.0,1.5,1.0,3,36.8,26.6,3,7.3,5.8,18.3,Operations,Junior,Master,Full-Time,Hybrid,Male,2023-06-08,0
12413,27.0,44200.0,1.0,3.0,3,43.2,18.2,5,12.7,4.4,20.5,Sales,Senior,Diploma,Full-Time,Hybrid,Male,2022-11-05,0
12414,29.0,85200.0,0.2,3.0,1,40.7,22.5,1,26.3,7.4,14.9,HR,Lead,Master,Full-Time,Remote,Female,2020-02-16,0
12415,44.0,45200.0,12.0,4.0,1,44.8,37.2,2,17.9,5.6,7.3,IT,Mid,Bachelor,Full-Time,Office,Male,2017-09-05,0
12416,38.0,77600.0,0.2,4.0,5,44.3,35.1,2,7.9,1.5,12.3,Marketing,Lead,Diploma,Full-Time,Office,Female,2016-06-27,0
12417,40.0,51500.0,6.7,2.0,1,37.3,44.4,5,4.6,4.4,9.9,Marketing,Junior,Master,Full-Time,Hybrid,Male,2015-07-21,0
12418,39.0,27200.0,0.8,5.0,1,42.3,47.5,6,13.0,9.9,11.3,Finance,Junior,High School,Part-Time,Office,Female,2023-11-26,0
12419,39.0,47800.0,12.2,1.0,3,46.9,6.7,5,13.0,7.9,6.0,IT,Lead,Master,Full-Time,Office,Male,2022-07-27,0
12420,25.0,37400.0,11.2,1.0,3,47.7,27.8,4,11.2,9.1,18.3,IT,Senior,Bachelor,Full-Time,Office,Female,2016-06-22,0
12421,44.0,60800.0,5.3,3.0,4,42.2,38.2,4,16.9,12.3,9.6,Operations,Junior,Bachelor,Full-Time,Hybrid,Male,2024-10-25,0
12422,45.0,37300.0,5.6,1.0,3,46.3,51.7,3,2.3,9.7,20.0,Operations,Mid,Bachelor,Full-Time,Office,Male,2021-08-27,0
12423,34.0,86900.0,0.2,3.0,4,45.3,34.2,4,9.7,8.5,11.4,,Mid,High School,Full-Time,Hybrid,Female,2019-12-05,0
12424,36.0,57900.0,21.0,5.0,4,43.7,55.5,4,7.8,6.0,9.6,IT,Senior,Diploma,Full-Time,Remote,Female,2018-11-18,0
12425,24.0,55900.0,10.5,1.0,1,46.3,43.3,7,12.1,5.0,8.7,Operations,Senior,High School,Full-Time,Hybrid,Male,2023-04-24,0
12426,40.0,78000.0,11.3,3.0,3,39.4,40.7,4,5.2,8.4,8.7,Finance,Junior,Diploma,Full-Time,Hybrid,Female,2019-05-24,0
12427,41.0,88200.0,5.4,5.0,1,44.0,33.3,2,10.2,3.9,13.1,HR,Senior,Master,Full-Time,Office,Female,2017-05-31,0
12428,36.0,59500.0,2.1,5.0,3,36.0,34.6,4,0.0,13.1,11.7,Marketing,Mid,High School,Full-Time,Office,Male,2023-05-28,0
12429,45.0,44100.0,11.2,3.0,1,43.7,40.0,5,7.9,4.1,16.0,Finance,Mid,High School,Full-Time,Office,Female,2021-04-12,0
12430,33.0,29500.0,1.7,3.0,1,51.1,32.1,5,18.3,21.3,8.1,Finance,Mid,Master,Full-Time,Remote,Female,2024-07-28,1
12431,41.0,45600.0,4.1,2.0,1,42.4,51.7,2,4.9,7.7,13.2,Sales,Mid,Bachelor,Full-Time,Hybrid,Male,2024-03-29,0
12432,28.0,46900.0,0.5,5.0,5,50.6,48.2,5,7.4,17.8,18.1,HR,Junior,Bachelor,Contract,Office,Female,2020-12-03,1
12433,36.0,62600.0,12.8,3.0,1,42.5,53.0,6,14.4,3.8,18.9,Finance,Mid,Master,Full-Time,Hybrid,Male,2018-02-14,1
12434,35.0,52300.0,0.8,5.0,2,38.6,19.4,6,10.8,25.3,8.4,Sales,Junior,Bachelor,Full-Time,Office,Male,2017-04-28,0
12435,38.0,79000.0,1.3,1.0,2,47.3,18.9,4,0.0,3.7,10.3,Sales,Junior,Master,Part-Time,Hybrid,Female,2018-12-26,0
12436,33.0,47000.0,4.1,4.0,2,46.3,42.3,6,7.2,7.7,8.9,IT,Mid,High School,Full-Time,Office,Female,2020-12-12,0
12437,35.0,58600.0,7.2,4.0,4,55.6,33.8,3,10.3,3.2,7.7,Operations,Junior,High School,Full-Time,Office,Female,2015-02-02,0
12438,43.0,96300.0,4.8,3.0,1,39.1,38.9,6,16.2,8.1,15.4,Finance,Mid,Diploma,Full-Time,Office,Female,2016-04-17,0
12439,33.0,68800.0,1.3,3.0,2,45.8,18.2,0,15.1,7.3,6.4,Marketing,Junior,High School,Full-Time,Office,Female,2020-06-11,0
12440,23.0,58600.0,0.2,5.0,4,46.0,13.1,2,7.6,1.6,22.8,IT,Mid,Diploma,Full-Time,Hybrid,Male,2022-04-05,0
12441,50.0,,7.1,3.0,2,49.3,38.5,4,11.8,8.9,13.2,HR,Lead,Bachelor,Part-Time,Hybrid,Female,2017-02-01,0
12442,47.0,46600.0,21.1,5.0,3,46.6,23.6,3,7.5,11.5,11.1,Operations,Junior,Master,Full-Time,Office,Female,2018-12-29,0
12443,26.0,42700.0,8.3,3.0,5,42.6,45.7,6,5.0,4.4,22.1,Marketing,Mid,Bachelor,Full-Time,Hybrid,Male,2019-09-24,0
12444,42.0,48300.0,3.1,,1,38.6,25.8,6,14.6,6.6,5.4,Marketing,Senior,Master,Full-Time,Office,Female,2022-12-07,0
12445,32.0,81200.0,11.7,3.0,5,45.7,21.7,4,14.2,6.9,8.1,Sales,Junior,Master,Full-Time,Hybrid,Female,2020-03-28,0
12446,38.0,54900.0,2.6,2.0,5,45.9,5.0,3,9.6,25.4,5.7,Finance,Mid,High School,Contract,Office,Male,2015-01-23,0
12447,38.0,35000.0,3.7,5.0,3,47.2,53.7,2,4.1,9.2,11.9,Sales,Junior,Diploma,Full-Time,Office,Female,2023-03-15,0
12448,34.0,121700.0,3.2,2.0,3,42.6,45.5,5,7.8,5.5,8.8,Sales,Junior,Diploma,Full-Time,Office,Male,2017-09-21,0
12449,30.0,68200.0,3.0,2.0,3,45.4,12.6,4,8.2,3.7,5.5,Finance,Senior,Bachelor,Full-Time,Hybrid,Female,2018-01-10,0
12450,30.0,34200.0,7.5,2.0,4,36.3,5.0,3,13.5,2.4,6.1,Finance,Junior,High School,Full-Time,Remote,Female,2021-02-28,0
12451,29.0,50300.0,3.7,2.0,2,38.9,26.0,4,6.2,7.3,13.7,Finance,Mid,Diploma,Contract,Office,Female,2022-02-15,0
12452,29.0,62700.0,1.9,1.0,1,48.7,49.2,5,8.2,8.7,15.2,Sales,Junior,Diploma,Full-Time,Office,Male,2023-09-14,0
12453,35.0,118700.0,1.5,4.0,3,44.9,27.1,5,9.1,3.4,5.1,Operations,Junior,Diploma,Full-Time,Office,Male,2023-08-12,0
12454,30.0,38500.0,0.2,1.0,1,46.4,31.9,6,6.4,3.0,11.0,Finance,Junior,Bachelor,Part-Time,Office,Male,2020-04-13,1
12455,41.0,88700.0,4.4,3.0,1,41.0,49.9,2,9.5,11.1,9.9,Finance,Mid,High School,Full-Time,Office,Female,2018-10-11,0
12456,48.0,105000.0,1.3,3.0,1,40.4,20.2,6,8.7,15.9,8.7,Marketing,Mid,Diploma,Part-Time,Office,Male,2021-02-26,0
12457,31.0,46700.0,0.8,4.0,3,41.9,24.8,4,3.1,6.5,20.1,Sales,Senior,High School,Full-Time,Remote,Male,2018-10-17,0
12458,38.0,53700.0,5.3,4.0,3,45.2,38.3,4,4.7,11.4,11.7,Finance,Mid,Diploma,Full-Time,Office,Female,2024-09-12,0
12459,40.0,39600.0,5.7,4.0,2,47.4,30.8,2,0.0,7.4,12.8,Sales,Mid,Bachelor,Contract,Hybrid,Female,2016-01-20,0
12460,40.0,55300.0,7.0,2.0,3,42.8,21.8,5,3.6,49.4,15.4,HR,Senior,High School,Contract,Office,Male,2017-06-30,1
12461,37.0,59100.0,3.5,1.0,3,35.7,45.6,7,16.6,7.5,12.4,IT,Lead,Diploma,Full-Time,Office,Female,2017-11-08,0
12462,42.0,78100.0,11.2,3.0,1,46.0,42.8,3,12.0,21.0,11.9,Marketing,Mid,Bachelor,Full-Time,Hybrid,Female,2017-04-23,0
12463,40.0,92800.0,13.8,1.0,2,45.3,47.5,6,3.2,11.9,16.1,Marketing,Lead,Bachelor,Full-Time,Hybrid,Male,2022-05-16,0
12464,26.0,44500.0,8.2,1.0,5,46.4,32.7,1,6.9,5.5,9.1,Sales,Mid,Bachelor,Full-Time,Office,Female,2016-11-25,0
12465,43.0,27300.0,5.0,1.0,3,48.3,8.6,1,2.8,12.1,9.7,Finance,Senior,Diploma,Full-Time,Office,Female,2019-05-17,0
12466,43.0,59500.0,1.8,4.0,3,47.9,35.2,7,12.4,7.7,7.0,Sales,Mid,Bachelor,Full-Time,Office,Female,2022-05-16,0
12467,30.0,67500.0,20.4,4.0,5,50.8,,3,9.5,3.9,19.1,Operations,Senior,Master,Part-Time,Office,Male,2015-05-01,0
12468,36.0,66300.0,1.6,3.0,1,44.1,5.0,4,12.1,8.5,14.8,IT,Mid,Bachelor,Full-Time,Remote,Female,2018-03-04,0
12469,41.0,52700.0,1.1,3.0,2,41.8,30.9,4,6.1,5.9,13.2,Marketing,Senior,Master,Part-Time,Hybrid,Female,2021-04-21,0
12470,34.0,,2.9,3.0,1,49.2,36.5,1,14.0,7.7,19.8,Marketing,Mid,Bachelor,Full-Time,Remote,Male,2018-10-19,0
12471,45.0,110000.0,0.3,1.0,4,48.5,59.0,6,0.9,7.6,5.9,IT,Senior,Bachelor,Full-Time,Office,Female,2018-09-19,0
12472,55.0,69900.0,19.2,4.0,3,42.8,16.9,5,4.4,6.8,11.6,Sales,Lead,Bachelor,Full-Time,Hybrid,Female,2022-02-05,0
12473,30.0,51700.0,4.4,2.0,4,49.5,45.2,5,5.6,4.1,4.6,Marketing,Junior,Diploma,Full-Time,Office,Female,2015-01-06,0
12474,25.0,49100.0,4.1,1.0,3,44.4,11.0,7,12.8,18.8,5.0,Finance,Mid,High School,Contract,Hybrid,Male,2023-10-11,1
12475,38.0,56100.0,5.3,5.0,4,50.4,54.1,2,4.7,7.6,17.6,Sales,Junior,Diploma,Part-Time,Office,Female,2024-12-13,0
12476,42.0,115500.0,3.4,1.0,5,52.6,24.5,5,2.2,9.3,20.4,Finance,Junior,Diploma,Full-Time,Hybrid,Male,2021-03-19,0
12477,34.0,55800.0,0.2,4.0,3,57.2,30.0,6,8.1,7.0,9.9,Operations,Lead,Diploma,Full-Time,Office,Female,2024-02-22,1
12478,48.0,59500.0,4.7,5.0,3,44.3,30.2,9,22.6,6.0,10.0,Operations,Mid,High School,Full-Time,Hybrid,Female,2017-05-31,0
12479,25.0,49500.0,6.3,1.0,4,51.1,46.4,3,2.1,9.2,9.8,Operations,Mid,High School,Full-Time,Hybrid,Male,2020-07-11,0
12480,42.0,93100.0,2.7,4.0,2,48.3,13.2,11,15.4,21.4,20.4,HR,Senior,Bachelor,Full-Time,Hybrid,Male,2022-07-25,0
12481,31.0,131400.0,7.1,4.0,4,48.7,32.3,3,8.0,2.7,9.1,IT,Mid,High School,Full-Time,Office,Male,2022-05-05,0
12482,50.0,71900.0,1.3,2.0,3,46.1,25.4,3,8.0,3.7,20.3,Operations,Junior,Diploma,Full-Time,Hybrid,Male,2023-10-09,0
12483,52.0,62000.0,1.3,1.0,3,48.8,68.0,6,4.4,6.4,12.2,Marketing,Junior,Master,Full-Time,Hybrid,Male,2020-06-19,1
12484,30.0,60900.0,0.9,4.0,2,37.1,18.7,5,11.8,4.6,9.6,IT,Mid,Bachelor,Full-Time,Office,Female,2020-09-30,0
12485,32.0,23100.0,2.3,3.0,1,43.9,5.0,4,14.2,32.8,13.3,IT,Junior,Master,Full-Time,Hybrid,Female,2018-07-02,0
12486,43.0,80800.0,9.4,4.0,2,40.7,60.4,3,17.0,6.3,21.5,Finance,Junior,Master,Full-Time,Remote,Female,2017-01-11,0
12487,33.0,63300.0,8.8,2.0,1,40.3,42.4,2,9.7,11.2,12.8,Marketing,Mid,Master,Full-Time,Remote,Male,2024-04-03,0
12488,36.0,71200.0,2.4,4.0,3,36.8,23.2,4,3.8,6.6,11.0,HR,Senior,High School,Full-Time,Office,Male,2021-07-24,0
12489,36.0,45100.0,4.4,1.0,5,41.4,34.5,3,18.7,1.4,14.7,IT,Junior,Diploma,Contract,Remote,Female,2021-05-06,0
12490,21.0,51400.0,6.4,1.0,5,43.1,23.0,3,5.3,6.0,10.8,Finance,Senior,Bachelor,Full-Time,Remote,Male,2021-09-18,0
12491,36.0,50900.0,1.4,5.0,4,44.9,5.6,2,3.4,3.5,6.4,Operations,Mid,Bachelor,Full-Time,Office,Male,2022-04-18,0
