Employee_ID,Age,Experience_Years,Department,Job_Level,Education_Level,Work_Mode,Employment_Type,Monthly_Income,Previous_Salary,Current_Salary,Bonus,Quantity,Unit_Price,Total_Spending,Number_of_Orders,Working_Hours,Training_Hours,Projects_Completed,Performance_Score
EMP02384,55,34,Marketing,Senior,Bachelor,Remote,Full-Time,170349.26,150583.38,190219.25,17053.57,1,1570.57,37668.82,18,44.6,36,16,89.7
EMP02385,52,4,IT,Junior,High School,Remote,Contract,24371.5,22489.1,26568.17,3794.56,17,5621.25,119979.67,36,45.5,92,3,66.0
EMP02386,54,4,HR,Mid,High School,Remote,Full-Time,41743.51,35548.22,40385.82,6199.21,10,7691.98,141921.45,22,39.8,5,12,63.5
EMP02387,45,19,Operations,Senior,High School,Office,Part-Time,86115.88,80684.05,94934.9,2134.64,6,4130.65,78390.54,2,53.4,27,19,77.4
EMP02388,30,10,Finance,Senior,Bachelor,Office,Part-Time,64161.07,58791.9,63254.6,3347.27,11,1795.63,49944.63,48,46.0,7,3,47.3
EMP02389,41,17,Engineering,Entry,Bachelor,Office,Contract,65978.55,62571.14,65801.86,6913.56,14,5350.28,136117.57,26,50.9,94,9,61.3
EMP02390,59,1,IT,Senior,High School,Hybrid,Contract,28074.81,24554.76,28887.02,5279.38,17,3706.88,122567.35,50,45.5,19,7,62.4
EMP02391,47,27,Marketing,Manager,High School,Office,Contract,99105.7,89774.04,100385.49,8084.37,7,3841.83,16504.52,32,37.9,15,16,68.2
EMP02392,47,12,Sales,Mid,Diploma,Remote,Contract,75841.62,65115.61,76928.45,10101.89,4,6627.36,133669.25,23,48.4,12,1,47.9
EMP02393,22,2,Finance,Junior,High School,Remote,Part-Time,20249.95,16236.89,19922.95,449.04,11,8913.28,98215.07,40,35.8,78,15,53.2
EMP02394,33,9,Finance,Senior,PhD,Remote,Part-Time,43186.3,35453.84,43565.23,6391.7,19,5806.62,150920.42,46,44.9,61,2,57.5
EMP02395,29,9,Finance,Manager,Diploma,Hybrid,Full-Time,50668.23,47060.71,48334.07,6513.52,9,7032.22,38952.79,18,40.1,76,16,74.4
EMP02396,56,7,Finance,Junior,Diploma,Remote,Contract,58549.77,44567.48,61160.05,8710.51,8,6769.5,52385.07,19,33.7,65,7,66.8
EMP02397,42,2,IT,Manager,Diploma,Hybrid,Part-Time,34624.7,30064.49,38215.92,6330.74,20,5735.89,109119.24,24,40.3,52,14,70.9
EMP02398,46,8,Marketing,Senior,PhD,Hybrid,Full-Time,75591.66,62325.08,84847.82,3505.17,4,3452.2,96864.97,4,37.8,83,2,59.3
EMP02399,32,12,HR,Senior,Diploma,Hybrid,Full-Time,95080.14,78663.46,105927.42,6378.56,16,4089.04,77886.71,46,32.8,27,18,71.5
EMP02400,37,10,IT,Mid,Diploma,Office,Full-Time,72084.96,66816.58,74484.78,14362.25,6,3499.19,149460.63,2,50.6,17,1,63.0
EMP02401,34,14,Marketing,Entry,Bachelor,Office,Part-Time,88893.61,81850.07,97434.97,4278.55,6,9216.23,113385.56,30,42.5,6,16,71.9
EMP02402,34,12,HR,Manager,Bachelor,Remote,Full-Time,82679.0,71911.59,83305.55,12378.11,19,8352.88,142344.1,49,38.7,20,9,59.8
EMP02403,54,34,Finance,Entry,High School,Remote,Contract,129590.61,104266.5,124551.15,19505.16,2,6003.8,31497.74,38,42.6,40,3,74.4
EMP02404,40,12,Marketing,Entry,High School,Hybrid,Full-Time,57840.53,48880.52,62768.21,8267.66,11,9166.31,146068.67,31,48.9,38,13,54.3
EMP02405,31,11,Finance,Junior,Master,Office,Full-Time,66258.16,55104.17,71542.86,4037.73,18,8920.88,92844.09,40,30.5,72,2,62.7
EMP02406,36,9,Engineering,Junior,PhD,Remote,Part-Time,59324.19,48688.76,65869.18,3483.76,9,9313.1,7719.82,16,43.7,9,18,63.5
EMP02407,51,8,Marketing,Manager,Bachelor,Remote,Full-Time,53571.07,41279.57,57493.61,7496.81,16,2606.85,47663.82,33,42.0,30,2,68.4
EMP02408,26,6,Operations,Entry,High School,Office,Part-Time,58209.57,49980.06,57125.61,3115.67,11,7316.28,6125.52,50,52.3,41,8,55.0
EMP02409,39,1,Sales,Mid,PhD,Hybrid,Part-Time,26267.68,21286.44,29436.42,3653.35,14,6287.63,91918.03,3,43.9,76,3,59.5
EMP02410,57,22,Finance,Entry,Diploma,Remote,Contract,103403.36,91218.48,111205.21,11235.3,8,7471.39,65850.07,18,33.4,68,17,75.3
EMP02411,24,4,Finance,Junior,PhD,Remote,Full-Time,43634.04,35511.16,48500.19,3909.31,13,3002.1,197502.46,10,39.7,58,2,54.1
EMP02412,24,4,Finance,Entry,Bachelor,Office,Contract,54521.31,45592.5,60236.31,4036.86,10,7100.69,173832.32,2,45.5,37,6,61.8
EMP02413,40,20,Operations,Senior,Master,Office,Contract,97789.63,74366.29,98725.76,18635.17,12,4393.37,165308.5,30,31.1,42,8,66.0
EMP02414,30,10,IT,Senior,Bachelor,Hybrid,Full-Time,73014.3,69254.62,70452.27,8137.94,3,8423.87,100722.19,30,52.1,99,17,87.8
EMP02415,44,24,HR,Mid,High School,Hybrid,Full-Time,67209.17,57230.09,66221.25,8134.01,2,8055.97,161610.41,25,31.7,1,6,52.5
EMP02416,55,4,Finance,Manager,High School,Remote,Part-Time,44734.81,33767.96,43328.91,8538.36,11,2507.9,54107.06,43,30.8,5,12,65.2
EMP02417,46,26,Finance,Entry,PhD,Hybrid,Full-Time,111259.65,95488.16,111113.06,15320.22,18,2246.63,112569.24,24,30.1,76,16,79.7
EMP02418,57,24,IT,Senior,Bachelor,Remote,Part-Time,145235.15,134207.56,151321.44,27945.21,4,7318.45,79190.69,35,47.1,28,6,68.1
EMP02419,58,30,IT,Manager,High School,Remote,Contract,130638.55,118163.93,147799.5,5113.98,8,5729.51,35097.04,10,41.4,77,2,74.7
EMP02420,41,19,Sales,Senior,Diploma,Office,Contract,55866.94,49731.7,62816.99,9631.19,11,5793.46,15450.07,48,32.6,29,3,70.9
EMP02421,60,16,Marketing,Manager,Diploma,Remote,Part-Time,83648.81,65069.82,91488.37,6723.24,15,7648.9,112085.46,30,51.4,88,9,73.2
EMP02422,59,1,Finance,Manager,Master,Office,Full-Time,15000.0,13223.21,14322.34,2488.32,2,8622.22,20430.19,26,35.1,39,19,73.9
EMP02423,41,21,Marketing,Senior,PhD,Remote,Full-Time,142650.14,128850.12,145257.48,24823.21,19,2770.16,143882.62,35,38.2,98,10,75.7
EMP02424,30,10,Engineering,Junior,High School,Remote,Part-Time,62297.23,53854.95,67684.05,4290.27,15,5777.63,184372.23,24,34.4,36,13,59.7
EMP02425,58,27,IT,Manager,Master,Remote,Contract,113134.83,105051.32,110397.62,10588.23,13,8375.07,33259.12,20,53.2,6,20,77.4
EMP02426,24,4,IT,Entry,Diploma,Hybrid,Part-Time,42572.66,34287.93,47264.91,6414.96,2,8791.54,94716.78,39,49.0,49,13,73.1
EMP02427,40,2,Sales,Senior,Master,Hybrid,Full-Time,40140.46,32049.3,45475.71,1518.51,3,3230.39,148016.14,49,48.1,17,20,63.5
EMP02428,37,17,HR,Junior,Master,Office,Full-Time,105984.27,97920.35,108190.96,16533.13,14,1489.46,58081.09,40,31.1,7,15,62.0
EMP02429,27,7,Operations,Senior,High School,Remote,Part-Time,62238.08,54463.27,67912.23,2482.37,20,2711.82,184232.14,35,43.1,70,13,72.5
EMP02430,24,4,Operations,Mid,High School,Office,Full-Time,29752.6,22323.06,29146.87,5492.39,13,9482.25,177804.65,39,44.4,97,13,71.2
EMP02431,49,19,Operations,Entry,High School,Office,Contract,88432.15,72569.74,96228.62,6167.35,16,4893.56,21647.12,10,39.6,99,6,66.2
EMP02432,34,4,IT,Mid,PhD,Remote,Part-Time,36901.92,34007.74,35215.17,4561.37,12,4476.45,6452.55,27,38.0,54,18,67.3
EMP02433,23,3,Finance,Manager,Master,Hybrid,Contract,25944.85,19600.4,25429.96,1066.01,1,624.3,195315.24,15,51.3,47,7,58.9
EMP02434,44,21,Sales,Manager,Master,Hybrid,Contract,131572.82,98765.09,143674.4,9013.89,6,984.64,191338.53,15,30.6,73,3,68.5
EMP02435,57,18,HR,Mid,PhD,Office,Part-Time,116013.04,93535.73,126729.17,10755.79,13,6852.61,85034.84,37,45.6,57,1,68.8
EMP02436,36,15,Engineering,Mid,Diploma,Hybrid,Part-Time,91699.66,85537.44,98873.56,9873.19,2,6103.36,11062.1,35,39.9,92,12,70.4
EMP02437,24,4,Operations,Manager,Bachelor,Remote,Full-Time,37729.08,35099.19,39444.73,755.04,18,5967.52,124156.23,3,46.6,15,5,61.6
EMP02438,44,3,Sales,Junior,Diploma,Remote,Full-Time,35119.55,29983.4,38104.06,6320.05,17,1548.07,59388.61,29,34.9,24,11,57.4
EMP02439,54,14,IT,Entry,PhD,Hybrid,Part-Time,86726.89,74641.27,95812.41,1854.35,19,3844.58,187407.87,4,36.0,28,12,79.3
EMP02440,50,24,Operations,Senior,Master,Hybrid,Part-Time,79368.81,64796.82,90742.07,12640.53,15,8217.4,159137.72,47,44.7,7,16,85.6
EMP02441,38,18,HR,Mid,Master,Office,Full-Time,72813.42,58159.53,82113.75,7623.87,8,2161.66,130269.16,16,54.5,83,1,60.3
EMP02442,39,13,Engineering,Entry,High School,Hybrid,Full-Time,106588.7,97320.22,118196.94,12182.92,9,8885.53,57616.27,5,54.4,99,18,68.4
EMP02443,51,18,Marketing,Senior,High School,Office,Full-Time,61628.98,47531.91,67110.97,3542.91,8,1654.04,140552.45,21,36.2,54,1,70.9
EMP02444,39,19,Engineering,Senior,Master,Remote,Part-Time,100539.98,85204.71,107058.1,13002.46,8,2106.92,58544.49,40,32.6,51,5,68.9
EMP02445,39,6,HR,Mid,Master,Remote,Part-Time,56226.85,49304.17,54771.79,6561.77,11,5038.62,8488.57,42,44.8,90,4,66.9
EMP02446,42,22,Engineering,Junior,High School,Remote,Full-Time,58899.62,45396.06,57904.89,2919.22,18,9480.35,102178.48,21,40.5,76,1,63.2
EMP02447,44,18,Finance,Junior,High School,Hybrid,Contract,57997.0,49524.88,64611.9,3645.77,17,3630.7,98248.22,2,49.0,25,15,70.6
EMP02448,32,12,Operations,Entry,Diploma,Hybrid,Contract,94978.84,82204.59,105489.45,3043.37,6,6753.07,152838.19,14,43.2,24,5,59.0
EMP02449,50,15,Operations,Entry,Master,Hybrid,Full-Time,81978.45,73657.58,87954.01,2617.66,2,6092.38,173269.1,5,42.8,91,7,71.8
EMP02450,58,7,Marketing,Manager,Master,Office,Part-Time,36269.68,28905.75,37639.52,815.33,1,1921.42,71539.23,7,46.2,72,17,62.4
EMP02451,51,17,Engineering,Junior,PhD,Office,Part-Time,98432.62,79599.06,94023.48,5874.99,10,2857.59,90445.13,11,33.2,25,20,73.8
EMP02452,56,27,Marketing,Entry,Diploma,Office,Contract,132949.56,114855.69,135001.69,18923.91,8,9336.45,94609.68,35,46.9,75,6,64.9
EMP02453,39,15,Engineering,Manager,Bachelor,Remote,Full-Time,84486.74,79977.29,87370.1,6498.62,16,2255.88,65520.59,30,42.2,89,13,70.1
EMP02454,56,18,Operations,Senior,Bachelor,Office,Contract,89493.83,71013.24,93714.66,7310.95,14,7102.59,148934.0,44,50.5,46,15,72.5
EMP02455,50,16,Finance,Entry,Bachelor,Hybrid,Contract,79864.26,75645.89,90715.01,3493.5,16,9664.6,104898.14,46,33.5,85,7,73.3
EMP02456,53,12,Engineering,Manager,High School,Hybrid,Full-Time,82645.37,73791.45,80309.97,10213.7,14,1635.31,182877.2,1,37.5,0,7,65.0
EMP02457,38,6,Marketing,Junior,Bachelor,Remote,Contract,29981.48,27439.54,31593.68,2446.06,7,4292.23,130411.84,16,53.8,63,13,72.5
EMP02458,48,26,IT,Senior,PhD,Hybrid,Part-Time,142193.85,109194.67,145547.41,20154.13,18,2627.36,43167.42,47,43.8,11,4,56.3
EMP02459,31,9,Operations,Entry,High School,Hybrid,Contract,71042.54,57550.43,81558.23,10902.38,20,2604.83,33796.92,1,53.2,23,18,77.8
EMP02460,53,33,HR,Junior,High School,Hybrid,Full-Time,117027.3,89121.82,131348.26,14657.05,9,1630.37,75104.48,22,47.2,29,8,69.9
EMP02461,37,17,HR,Senior,Bachelor,Office,Part-Time,105187.11,86706.73,109158.68,7330.75,4,6670.74,70038.38,13,53.2,13,19,68.8
EMP02462,26,6,Finance,Mid,High School,Office,Part-Time,57650.42,54552.17,66294.47,6430.87,16,7590.26,82019.23,27,37.9,22,16,67.8
EMP02463,24,4,IT,Junior,Diploma,Hybrid,Contract,38114.72,29388.53,40127.66,2490.7,11,6929.54,37534.62,15,32.3,1,20,63.7
EMP02464,40,20,Marketing,Mid,Diploma,Hybrid,Part-Time,113797.8,98147.71,111911.44,20770.86,9,9284.24,195666.31,17,50.1,2,18,75.3
EMP02465,47,17,Engineering,Entry,Bachelor,Hybrid,Full-Time,80360.66,60368.06,85276.71,12692.92,17,1883.95,29996.24,9,50.1,5,16,73.9
EMP02466,35,15,Operations,Manager,PhD,Hybrid,Contract,80656.0,71988.43,80272.17,8770.62,11,3538.53,130877.11,5,45.5,82,16,69.9
EMP02467,26,5,HR,Entry,High School,Office,Part-Time,47767.01,37709.12,51457.61,9256.4,20,3773.44,3600.78,23,44.5,20,2,54.2
EMP02468,34,14,HR,Junior,Master,Remote,Full-Time,52443.01,40691.42,59653.3,6210.09,3,2704.78,81985.25,44,52.9,19,14,67.2
EMP02469,31,11,HR,Mid,Bachelor,Hybrid,Contract,78280.94,63987.12,86675.76,6194.87,11,1850.95,62527.5,49,34.4,20,19,77.1
EMP02470,59,16,HR,Mid,High School,Office,Full-Time,106310.85,96127.21,106803.36,3953.07,8,5123.68,77022.9,43,45.4,39,16,69.1
EMP02471,29,9,Sales,Senior,Bachelor,Hybrid,Part-Time,49587.15,38247.69,50051.86,5845.05,10,8427.18,100117.39,11,31.2,67,4,59.1
EMP02472,46,10,Finance,Entry,Bachelor,Remote,Contract,42752.0,34029.22,41206.84,7476.26,6,9568.13,120474.63,24,33.5,24,13,58.9
EMP02473,36,16,Marketing,Entry,PhD,Office,Contract,92836.27,69784.36,93502.23,16340.05,17,1728.74,117118.76,8,40.9,70,8,62.8
EMP02474,25,5,Operations,Junior,Master,Office,Part-Time,46403.51,43790.2,44942.95,5977.8,6,8319.99,126512.02,47,50.5,70,3,50.7
EMP02475,30,10,Operations,Mid,High School,Remote,Full-Time,59539.19,51705.57,62509.59,5407.28,7,8333.52,169064.99,34,48.3,32,3,54.7
EMP02476,23,2,Operations,Junior,Bachelor,Remote,Part-Time,29542.12,26410.06,32250.22,4048.85,13,4195.29,177456.71,42,54.4,50,5,69.7
EMP02477,33,10,Marketing,Junior,Bachelor,Office,Contract,64365.35,56659.31,70817.09,10117.28,6,1545.28,147712.81,31,31.1,89,11,74.7
EMP02478,50,13,Finance,Mid,High School,Remote,Contract,62297.28,48521.66,59924.12,5861.7,3,9905.08,16709.51,22,39.5,80,13,80.9
EMP02479,26,6,IT,Junior,Bachelor,Hybrid,Part-Time,60227.9,52337.32,61311.47,6367.64,13,6728.13,192297.19,14,34.0,71,2,53.4
EMP02480,37,17,Engineering,Mid,Bachelor,Remote,Full-Time,65296.83,50688.83,65795.33,9305.51,10,9830.86,189532.22,5,30.9,89,6,56.2
EMP02481,39,19,Engineering,Junior,Bachelor,Remote,Part-Time,114399.7,94980.04,111066.1,20339.98,4,5094.73,142629.06,17,36.6,78,7,72.9
EMP02482,55,7,Finance,Manager,Diploma,Office,Full-Time,51859.42,44795.79,53025.96,8421.03,5,4254.33,103970.38,18,36.1,19,4,70.8
EMP02483,46,19,HR,Junior,Diploma,Remote,Full-Time,104866.77,90371.68,105901.17,2520.0,19,2848.26,50873.05,19,40.5,18,9,63.8
EMP02484,25,5,Engineering,Junior,Master,Office,Contract,33811.75,26164.03,36411.87,1433.18,18,9843.93,151513.88,7,33.5,70,18,71.4
EMP02485,49,21,HR,Manager,PhD,Hybrid,Full-Time,97092.68,73488.2,109390.49,16845.59,7,2905.94,175694.18,26,42.2,55,14,63.7
EMP02486,57,6,Finance,Entry,High School,Remote,Contract,47476.44,43186.8,49421.47,8075.18,1,725.75,133372.33,25,53.0,55,6,61.8
EMP02487,40,8,Finance,Mid,PhD,Remote,Full-Time,52793.07,47259.53,58037.16,4750.6,17,5368.45,126185.45,18,48.7,0,20,67.1
EMP02488,41,0,Marketing,Senior,PhD,Office,Full-Time,23013.15,17636.45,22534.53,2880.56,20,4081.98,39407.94,44,51.1,38,2,39.8
EMP02489,30,10,Marketing,Manager,Diploma,Office,Contract,88933.01,68966.05,100404.77,16279.37,20,2983.13,72201.51,15,50.1,36,4,53.4
EMP02490,25,5,Sales,Entry,Master,Remote,Full-Time,45920.67,42638.11,45026.09,8453.1,18,6528.78,144904.11,29,39.7,17,15,56.5
EMP02491,56,3,Operations,Junior,PhD,Office,Part-Time,24118.22,21798.67,23838.94,3881.99,5,3960.55,4362.85,46,47.7,71,3,48.2
EMP02492,26,6,Sales,Entry,PhD,Remote,Full-Time,38232.58,36291.59,37135.03,2207.01,6,4321.38,128611.59,42,48.9,78,4,57.0
EMP02493,46,2,Operations,Manager,Bachelor,Hybrid,Contract,18197.62,14572.61,18414.83,2756.05,10,718.93,153567.39,49,35.1,5,4,57.8
EMP02494,24,4,HR,Junior,High School,Remote,Contract,61581.99,52194.47,65306.6,2352.29,19,6096.17,67606.19,1,51.5,100,15,66.1
EMP02495,59,26,Sales,Entry,Master,Hybrid,Part-Time,133896.21,106754.37,153659.14,24223.02,10,1659.67,16157.39,4,41.4,21,11,80.4
EMP02496,59,0,Sales,Senior,High School,Hybrid,Full-Time,15000.0,13118.4,16630.1,702.7,6,2531.15,164004.76,9,30.4,10,17,60.2
EMP02497,55,26,IT,Mid,Diploma,Office,Part-Time,106999.82,82719.72,109791.14,14896.81,10,7312.62,29225.53,36,46.1,89,15,82.9
EMP02498,21,1,Finance,Mid,PhD,Office,Full-Time,44259.6,34321.05,47143.96,5746.83,10,3475.81,74789.42,32,46.9,71,3,61.8
EMP02499,44,6,Marketing,Manager,PhD,Office,Part-Time,48639.63,37179.05,52271.15,7774.65,12,2050.5,141743.57,24,43.8,8,10,71.4
EMP02500,56,22,Sales,Junior,High School,Office,Contract,98540.0,87574.2,109827.31,11754.24,4,5985.53,163580.21,37,35.3,12,4,59.7
EMP02501,26,6,Marketing,Junior,Diploma,Remote,Contract,81050.73,68797.04,88936.19,2490.04,13,2541.59,172614.0,18,42.1,2,13,65.4
EMP02502,51,31,Operations,Mid,Bachelor,Hybrid,Part-Time,83343.37,72804.29,88665.53,12255.84,10,3074.29,106553.02,15,40.0,66,2,65.6
EMP02503,40,20,Sales,Entry,Bachelor,Remote,Full-Time,149099.57,138045.36,161599.57,13265.06,16,6402.72,95698.47,20,54.4,6,6,76.7
EMP02504,44,16,Operations,Junior,PhD,Hybrid,Full-Time,105623.29,94856.66,116099.38,8201.79,19,7528.69,169815.14,40,50.6,66,19,69.3
EMP02505,45,25,Sales,Senior,PhD,Hybrid,Contract,158419.04,133443.42,154716.6,31446.38,6,7526.77,113052.34,2,49.0,74,8,76.7
EMP02506,56,4,Engineering,Senior,Master,Hybrid,Full-Time,28697.01,27172.37,28412.65,3623.63,9,5081.31,116151.49,25,34.5,45,6,70.7
EMP02507,41,21,HR,Junior,High School,Remote,Part-Time,88444.05,74403.67,96202.09,13083.48,14,4815.82,87360.7,13,38.3,57,20,70.7
EMP02508,50,2,IT,Junior,PhD,Office,Part-Time,18197.09,14057.07,20382.29,2087.91,10,7982.63,75189.98,27,39.5,27,14,67.1
EMP02509,44,24,Operations,Mid,Diploma,Remote,Full-Time,127878.66,121296.86,131951.91,20280.93,8,2333.83,96627.63,13,42.3,30,8,63.1
EMP02510,50,13,Finance,Manager,High School,Hybrid,Contract,71091.41,53643.03,81469.2,11045.69,3,1945.92,73604.65,28,30.8,51,6,81.1
EMP02511,42,22,Finance,Mid,Master,Remote,Contract,102483.81,88133.69,101788.39,14172.11,17,6814.6,69365.74,46,44.8,8,12,56.8
EMP02512,48,28,HR,Manager,Bachelor,Hybrid,Contract,129519.34,105146.28,133837.5,25851.25,19,4390.32,198739.2,15,38.9,90,9,66.9
EMP02513,27,7,HR,Senior,Master,Office,Contract,49852.12,42409.72,51133.55,5122.95,3,7244.99,67906.49,29,44.0,75,7,56.5
EMP02514,55,23,Engineering,Manager,High School,Office,Contract,145819.31,125658.71,165659.36,21452.15,14,2937.7,52020.37,21,30.2,7,13,63.5
EMP02515,48,22,Finance,Mid,Bachelor,Remote,Part-Time,139221.03,111101.05,140206.11,22776.56,6,3586.28,71430.89,44,38.0,85,16,82.6
EMP02516,34,14,Operations,Junior,Diploma,Office,Full-Time,84381.18,72683.56,88107.3,7399.07,19,9018.44,118565.49,31,49.2,17,8,76.6
EMP02517,30,10,Finance,Manager,Bachelor,Hybrid,Part-Time,64152.33,57814.86,63347.01,6562.24,18,4505.74,182287.11,23,42.5,93,14,80.3
EMP02518,36,14,IT,Mid,Bachelor,Hybrid,Contract,89726.56,72077.52,94594.51,17447.34,12,6114.06,157784.99,37,49.7,48,16,73.7
EMP02519,36,14,Sales,Senior,Diploma,Office,Contract,90433.77,74760.26,101419.74,2334.31,15,1513.48,168605.99,3,47.5,10,20,71.9
EMP02520,51,5,IT,Manager,PhD,Office,Full-Time,60662.57,48751.38,61318.2,4874.43,6,2198.88,171942.71,50,51.4,1,6,52.5
EMP02521,45,25,Engineering,Senior,PhD,Office,Full-Time,91467.77,83611.78,101726.65,9834.46,12,840.93,184185.15,35,30.2,28,4,70.3
EMP02522,33,13,Engineering,Senior,Bachelor,Remote,Full-Time,76931.75,68853.65,87106.93,1558.92,19,4531.52,47779.18,14,36.5,54,4,62.2
EMP02523,26,6,Finance,Entry,Bachelor,Remote,Part-Time,36632.12,33856.84,35335.03,6661.29,7,9894.74,92214.84,2,43.7,52,3,60.6
EMP02524,29,7,Sales,Manager,Master,Hybrid,Full-Time,55908.44,43832.77,61571.12,3998.79,20,8801.79,77654.34,50,53.5,25,10,57.3
EMP02525,56,14,Finance,Mid,PhD,Remote,Part-Time,74584.17,57035.7,74663.88,4951.41,10,6512.63,76993.52,13,47.0,50,6,56.8
EMP02526,40,2,IT,Manager,Diploma,Remote,Contract,16141.12,12491.23,15900.06,2706.2,18,8680.42,130804.45,2,41.4,77,18,69.9
EMP02527,38,12,IT,Manager,Bachelor,Hybrid,Part-Time,57582.35,45041.12,61626.04,4032.89,2,6144.61,80958.81,12,33.3,91,13,72.4
EMP02528,41,21,Operations,Senior,Bachelor,Hybrid,Full-Time,138477.74,118622.32,151095.9,19161.45,13,4003.3,123649.73,27,42.3,98,11,71.9
EMP02529,24,4,Operations,Senior,Master,Office,Part-Time,54030.87,51015.0,55595.19,9070.19,15,2148.69,77073.59,34,41.0,5,4,49.8
EMP02530,53,31,IT,Senior,Master,Office,Part-Time,126458.53,103878.99,121126.38,20567.95,4,6703.96,62914.51,40,49.5,99,8,82.9
EMP02531,47,27,Sales,Senior,Master,Remote,Part-Time,123877.78,116655.91,140197.55,19913.49,7,2333.99,71262.36,5,40.3,11,3,69.7
EMP02532,27,7,Engineering,Mid,High School,Hybrid,Full-Time,53347.92,40418.53,58477.29,1918.11,3,4465.57,160947.65,25,38.0,33,12,77.7
EMP02533,26,6,Operations,Junior,Diploma,Remote,Part-Time,48711.65,45563.63,48922.73,1674.34,16,8345.12,120609.16,11,32.2,69,13,77.3
EMP02534,35,0,Operations,Entry,High School,Remote,Full-Time,37841.94,29752.49,39710.3,2846.42,9,1727.68,194825.55,13,31.2,63,11,54.4
EMP02535,38,18,Marketing,Senior,Bachelor,Hybrid,Part-Time,106037.25,98879.21,101324.81,2806.87,17,1725.7,166698.59,28,41.0,36,9,66.8
EMP02536,52,14,Marketing,Senior,Master,Hybrid,Part-Time,63264.67,48159.94,64394.36,6964.01,8,2631.82,97670.34,21,38.7,36,4,53.1
EMP02537,31,11,Operations,Entry,Master,Hybrid,Part-Time,59848.85,56236.61,63111.03,5449.88,18,5743.21,49232.89,49,43.9,7,11,50.9
EMP02538,40,20,Finance,Senior,Master,Hybrid,Full-Time,105127.69,83067.66,110746.21,12643.15,13,2891.37,135107.91,48,47.8,36,8,83.8
EMP02539,44,24,Sales,Junior,PhD,Remote,Full-Time,85684.04,69450.58,84967.47,6321.93,2,5280.38,145602.56,26,31.0,96,18,92.6
EMP02540,35,15,HR,Manager,Diploma,Remote,Full-Time,85678.75,72671.72,94704.96,9204.96,1,3368.83,93371.02,27,42.4,45,3,58.8
EMP02541,27,6,Operations,Entry,High School,Remote,Contract,24574.96,20302.46,24815.12,1972.24,16,5309.3,46754.5,26,51.5,30,4,66.9
EMP02542,41,21,Marketing,Mid,Diploma,Hybrid,Full-Time,111772.67,98751.78,119158.83,6162.86,16,3137.5,111890.43,15,41.4,97,17,89.9
EMP02543,46,26,Sales,Entry,Master,Office,Part-Time,146938.8,138851.51,147571.29,20113.86,11,9810.12,51512.02,50,43.0,10,16,61.6
EMP02544,34,14,Sales,Junior,Bachelor,Remote,Contract,100294.6,87385.21,103808.28,14163.45,4,5180.82,188059.67,6,42.2,35,7,70.7
EMP02545,57,13,Marketing,Mid,PhD,Office,Full-Time,92440.81,82669.54,91655.33,15646.69,11,7564.61,126147.97,4,39.7,67,2,59.8
EMP02546,41,7,Sales,Manager,Diploma,Office,Full-Time,53749.78,41258.38,57867.09,9538.18,6,7155.19,59094.26,4,32.8,16,5,61.0
EMP02547,38,18,Sales,Senior,Bachelor,Office,Contract,64547.33,56515.22,66814.03,9475.75,11,5160.31,43930.41,30,33.2,15,1,82.0
EMP02548,25,1,Marketing,Entry,Master,Hybrid,Contract,15000.0,12611.55,14298.35,2156.24,1,2769.19,143627.93,13,34.5,29,13,73.0
EMP02549,23,3,IT,Mid,Master,Hybrid,Full-Time,30588.49,28360.31,29231.37,923.82,9,5351.82,141850.86,9,49.8,38,12,62.0
EMP02550,43,13,Operations,Entry,Master,Remote,Contract,97199.27,80446.22,101498.09,3864.67,7,6969.23,119829.31,42,36.9,43,19,83.2
EMP02551,46,24,Finance,Manager,Master,Remote,Part-Time,122385.76,108420.42,120751.32,20348.01,3,4869.23,123245.9,14,53.7,68,8,59.6
EMP02552,57,29,HR,Entry,PhD,Hybrid,Part-Time,88425.29,70353.88,94350.53,5476.29,9,1278.29,121169.93,28,50.3,36,8,76.5
EMP02553,44,24,Finance,Mid,PhD,Hybrid,Part-Time,116654.44,93542.22,120345.19,9799.17,2,670.84,72660.59,40,47.1,25,12,76.1
EMP02554,39,19,IT,Junior,Diploma,Office,Full-Time,98559.9,81334.05,106531.82,4548.89,10,3614.83,187545.47,3,48.0,91,4,74.5
EMP02555,45,20,Engineering,Mid,Master,Hybrid,Part-Time,101000.39,81892.4,115188.83,5567.88,17,1927.13,96376.41,41,31.2,82,7,67.9
EMP02556,41,21,IT,Entry,PhD,Hybrid,Contract,98548.47,78915.23,104042.27,15725.88,1,9108.81,5045.25,29,44.2,20,16,76.0
EMP02557,32,12,Sales,Manager,Bachelor,Hybrid,Part-Time,75482.56,57361.75,83595.11,5067.5,18,2170.41,70323.91,33,53.5,91,18,81.9
EMP02558,53,15,Finance,Senior,PhD,Hybrid,Contract,79148.94,72607.23,87111.98,7980.29,6,4245.69,26926.23,15,31.0,18,6,46.9
EMP02559,24,4,IT,Senior,PhD,Office,Part-Time,31119.9,23740.13,35301.11,1472.0,6,7264.74,73313.37,47,37.3,99,18,70.3
EMP02560,27,7,Finance,Manager,Diploma,Remote,Contract,68668.01,63687.73,68173.84,9752.74,9,8246.51,122044.23,39,31.3,10,4,50.8
