Production_ID,Machine_ID,Production_Date,Machine_Age_Years,Operating_Hours,Idle_Hours,Maintenance_Count,Temperature,Pressure,Vibration,Production_Units,Defective_Units,Material_Cost,Labor_Hours,Energy_Consumption,Production_Shift,Product_Type,Operator_Experience,Downtime_Hours,Production_Quality
102602,M017,2025-05-12,7.9,15.6,3.1,2,79.5,53.9,8.34,622.0,32,66337.0,52.0,455.4,Night,Component_B,1.5,2.7,Good
102603,M016,2025-01-12,4.1,15.1,11.5,0,86.5,64.3,6.82,841.0,36,60338.0,34.9,614.5,Morning,Component_B,4.8,3.9,Average
102604,M027,2024-03-22,2.4,19.9,6.0,1,64.7,60.0,8.29,902.0,33,90524.0,38.7,975.0,Afternoon,Component_A,1.9,2.0,Good
102605,M006,2025-05-03,4.1,17.7,6.5,3,55.5,50.5,5.35,598.0,22,74155.0,38.8,444.0,Night,Component_B,2.7,4.4,Good
102606,M020,2024-11-17,5.4,16.9,7.8,3,85.7,58.7,6.14,856.0,22,66712.0,55.0,531.4,Afternoon,Component_A,6.7,5.3,Good
102607,M014,2024-06-16,4.2,10.9,1.4,3,86.0,48.0,2.62,528.0,13,56005.0,36.9,498.0,Morning,Component_C,11.8,0.7,Good
102608,M019,2024-05-31,1.0,14.5,9.4,1,80.7,47.1,4.02,541.0,19,44809.0,47.5,495.1,Night,Component_C,1.9,2.0,Good
102609,M001,2025-07-17,8.7,19.6,0.5,6,54.6,59.3,6.14,654.0,32,73246.0,40.7,827.3,Morning,Component_A,2.4,0.6,Good
102610,M012,2024-01-02,9.8,16.2,3.1,2,78.2,59.4,5.07,782.0,27,75062.0,36.9,689.3,Morning,Component_C,4.4,1.1,Good
102611,M023,2025-12-01,8.0,18.6,3.9,2,78.6,79.2,4.69,983.0,48,93104.0,64.2,855.2,Morning,Component_D,5.6,2.1,Good
102612,M030,2025-12-06,2.6,23.1,6.5,5,82.8,53.6,3.1,1120.0,17,126682.0,49.6,763.5,Afternoon,Component_D,1.4,3.7,Good
102613,M016,2024-12-08,5.4,20.2,5.5,4,73.8,50.2,6.6,961.0,26,100309.0,35.9,366.0,Night,Component_A,,3.1,Good
102614,M009,2025-07-20,6.0,16.4,4.6,4,63.0,63.3,6.57,749.0,17,62114.0,33.9,687.3,Afternoon,Component_B,3.6,3.8,Good
102615,M028,2024-07-22,7.8,14.0,5.0,2,67.1,54.8,6.38,709.0,25,86361.0,48.0,371.9,Afternoon,Component_C,7.0,3.4,Good
102616,M020,2024-01-08,8.0,5.8,2.6,8,86.1,49.2,5.03,229.0,9,16479.0,13.5,279.8,Morning,Component_D,7.3,1.9,Good
102617,M016,2025-11-22,3.8,15.3,1.3,5,76.6,49.7,4.52,468.0,8,46395.0,51.5,583.8,Afternoon,Component_B,5.5,1.2,Good
102618,M013,2025-05-20,6.2,14.7,6.8,5,56.3,53.4,6.52,711.0,20,58769.0,25.1,536.2,Night,Component_D,4.9,3.2,Good
102619,M001,2024-09-29,7.4,17.6,6.7,7,92.5,64.5,6.19,816.0,43,59316.0,53.4,780.8,Night,Component_D,3.9,3.5,Good
102620,M003,2025-09-12,10.4,15.4,9.0,2,85.9,58.9,2.89,507.0,30,39540.0,26.0,391.4,Morning,Component_A,6.2,8.2,Good
102621,M015,2024-10-15,8.1,14.7,3.0,2,91.9,47.5,5.07,441.0,22,41569.0,27.9,551.3,Afternoon,Component_A,3.1,2.4,Good
102622,M016,2024-11-06,8.4,8.9,6.7,3,85.6,71.5,5.68,357.0,14,35788.0,24.3,386.9,Afternoon,Component_C,10.6,4.4,Good
102623,M030,2024-07-21,6.3,12.2,4.3,6,60.9,46.8,3.29,518.0,12,57438.0,28.9,500.9,Morning,Component_D,1.5,2.7,Good
102624,M025,2024-11-24,10.2,17.9,8.0,2,76.0,48.4,6.13,749.0,34,87738.0,50.7,630.6,Afternoon,Component_D,4.0,3.1,Good
102625,M014,2024-04-07,7.2,22.9,7.6,6,79.2,65.5,5.79,1035.0,42,102636.0,78.9,796.9,Morning,Component_B,8.6,3.9,Good
102626,M001,2024-12-29,3.4,15.6,5.5,6,55.9,68.5,3.75,613.0,12,54160.0,25.0,792.2,Afternoon,Component_A,4.8,1.8,Good
102627,M001,2025-05-05,10.2,17.3,4.2,4,57.9,58.2,2.06,791.0,32,87473.0,32.6,804.1,Night,Component_A,8.0,1.3,Good
102628,M005,2024-03-19,8.1,19.8,7.4,5,80.9,43.4,5.56,915.0,24,78489.0,55.1,663.4,Morning,Component_D,11.2,4.5,Good
102629,M029,2024-11-15,,12.8,6.6,4,81.9,55.9,8.04,343.0,15,24376.0,42.2,633.9,Morning,Component_B,8.5,6.5,Good
102630,M005,2024-03-28,4.6,17.5,3.3,2,100.4,42.7,4.96,704.0,31,76796.0,54.2,779.9,Afternoon,Component_B,2.4,2.5,Good
102631,M029,2024-12-22,6.9,13.0,1.7,2,68.9,77.4,5.65,528.0,16,60645.0,31.6,558.6,Night,Component_A,2.5,0.9,Good
102632,M008,2025-01-03,7.4,19.5,4.3,6,51.8,57.6,2.4,914.0,25,75563.0,58.3,837.9,Night,Component_B,5.4,5.0,Good
102633,M001,2024-06-16,6.6,16.6,8.8,5,70.2,62.2,4.41,733.0,16,91194.0,31.8,491.8,Morning,Component_D,7.3,3.7,Good
102634,M024,2024-07-04,6.9,17.2,7.9,2,82.1,51.7,4.3,511.0,18,53014.0,26.3,874.5,Morning,Component_C,9.6,6.7,Good
102635,M027,2025-08-17,11.1,12.9,2.2,2,67.6,71.3,2.9,568.0,24,57657.0,34.1,610.6,Night,Component_B,3.6,0.9,Good
102636,M018,2024-01-23,9.2,18.8,2.1,4,73.2,50.5,5.29,798.0,20,69625.0,58.8,769.7,Afternoon,Component_C,4.5,4.0,Good
102637,M001,2025-09-06,6.6,24.0,8.2,3,64.3,47.3,5.22,1184.0,40,130547.0,56.8,972.0,Morning,Component_D,5.2,6.7,Good
102638,M014,2024-12-16,8.8,12.0,2.2,3,86.3,57.7,3.97,388.0,22,27988.0,31.7,464.8,Afternoon,Component_B,5.2,2.6,Good
102639,M011,2024-12-15,2.9,14.6,6.3,6,80.9,62.9,4.48,617.0,16,55470.0,34.2,494.2,Afternoon,Component_D,10.5,3.2,Good
102640,M024,2025-06-02,7.2,16.9,3.5,3,62.2,74.2,8.2,790.0,41,66362.0,42.7,728.9,Afternoon,Component_A,5.7,1.6,Good
102641,M010,2025-03-18,11.4,19.1,9.0,4,65.7,69.5,3.38,868.0,37,65418.0,62.4,627.1,Night,Component_A,6.5,6.2,Good
102642,M018,2024-04-18,5.3,13.8,3.1,4,63.8,65.8,2.46,569.0,20,61421.0,33.9,551.6,Afternoon,Component_B,8.7,1.9,Good
102643,M021,2025-01-04,3.5,4.7,7.9,4,49.7,48.8,2.42,229.0,5,22927.0,7.1,189.3,Afternoon,Component_B,10.8,3.0,Good
102644,M010,2025-04-30,4.0,21.4,5.5,4,62.9,48.6,4.95,799.0,17,85549.0,66.3,887.1,Morning,Component_D,5.9,4.2,Good
102645,M030,2024-04-21,2.7,19.0,5.6,5,50.7,47.1,0.5,906.0,21,82288.0,52.0,870.5,Morning,Component_A,9.8,1.9,Good
102646,M022,2024-10-12,3.6,9.0,0.5,0,83.2,53.6,3.58,459.0,8,50387.0,26.6,378.2,Night,Component_B,11.5,1.7,Good
102647,M019,2025-01-28,4.9,13.6,0.5,3,84.2,37.8,2.76,451.0,14,43367.0,44.9,602.1,Morning,Component_A,5.7,1.8,Good
102648,M013,2024-04-07,1.8,22.3,4.4,1,68.4,67.3,4.4,1106.0,25,97237.0,46.2,504.9,Morning,Component_A,4.3,3.7,Good
102649,M009,2025-06-08,6.0,21.8,5.6,3,74.5,45.8,4.4,694.0,22,59279.0,54.6,920.7,Afternoon,Component_A,12.6,2.9,Good
102650,M009,2024-06-15,8.7,19.8,2.2,10,84.9,44.7,5.12,889.0,33,58013.0,53.6,781.7,Night,Component_C,9.4,1.7,Good
102651,M008,2025-08-11,3.3,15.3,2.3,3,81.4,51.3,5.61,608.0,27,68379.0,33.5,633.5,Night,Component_D,6.0,2.0,Good
102652,M013,2025-03-23,10.6,16.3,6.4,3,96.1,42.9,6.56,766.0,49,84845.0,52.0,571.6,Morning,Component_C,7.9,4.8,Average
102653,M007,2024-10-07,7.5,15.5,6.4,2,75.1,60.8,3.86,678.0,20,94181.0,44.9,746.7,Night,Component_C,2.9,4.1,Good
102654,M021,2024-06-17,9.1,20.5,4.7,2,89.4,46.3,3.3,1044.0,52,93940.0,60.8,838.3,Night,Component_A,9.3,4.2,Good
102655,M026,2024-08-13,4.0,12.5,7.0,1,73.1,59.5,6.03,571.0,17,48534.0,39.0,408.5,Morning,Component_A,0.6,6.2,Good
102656,M002,2024-11-13,8.6,12.8,2.1,4,70.6,63.3,1.51,518.0,23,35990.0,25.8,445.4,Night,Component_B,9.2,3.1,Good
102657,M019,2024-02-09,2.7,20.0,4.1,4,80.1,50.1,5.86,978.0,28,106993.0,59.8,909.8,Night,Component_C,3.8,0.6,Good
102658,M021,2025-05-02,8.7,15.8,9.1,5,78.6,48.5,4.76,669.0,27,70879.0,48.2,607.0,Night,Component_A,1.0,5.1,Good
102659,M024,2025-02-21,6.5,21.5,5.2,6,64.7,47.8,5.31,743.0,14,87880.0,68.5,829.2,Morning,Component_B,0.5,3.0,Good
102660,M001,2024-11-30,7.7,13.3,5.3,2,62.1,45.3,5.16,519.0,21,,32.9,499.8,Night,Component_D,4.6,6.5,Good
102661,M011,2025-05-29,2.5,15.8,10.8,2,72.9,51.2,4.75,658.0,23,69581.0,39.6,733.2,Afternoon,Component_B,8.1,7.3,Good
102662,M001,2025-03-11,3.3,12.3,1.5,2,49.3,55.6,4.82,326.0,8,28417.0,20.9,521.5,Afternoon,Component_C,1.8,2.8,Good
102663,M023,2024-09-07,7.8,16.0,7.0,2,68.3,42.6,2.5,806.0,23,92816.0,51.3,471.6,Morning,Component_C,2.3,5.8,Good
102664,M017,2024-04-07,3.2,10.1,9.2,1,60.2,49.2,3.33,421.0,17,43381.0,25.9,311.4,Morning,Component_C,4.5,3.0,Good
102665,M019,2024-11-20,7.4,14.0,4.2,2,65.1,56.4,7.7,654.0,25,46869.0,37.6,547.3,Afternoon,Component_A,8.4,2.1,Good
102666,M008,2025-04-14,1.9,10.3,7.1,4,62.7,55.3,5.71,488.0,9,45400.0,18.0,342.2,Night,Component_A,8.8,3.4,Good
102667,M009,2025-10-30,8.5,18.8,2.5,4,81.2,31.0,6.41,635.0,21,41769.0,50.8,406.5,Morning,Component_D,6.4,2.6,Good
102668,M021,2025-05-30,2.3,18.9,3.3,3,77.4,60.7,3.88,775.0,13,60102.0,29.9,610.2,Morning,Component_C,9.0,1.1,Good
102669,M015,2025-05-16,7.7,9.1,6.0,2,72.6,66.1,4.64,413.0,12,32403.0,30.5,340.9,Night,Component_B,8.1,4.5,Good
102670,M022,2024-10-07,7.9,21.3,7.0,2,67.4,49.8,5.45,825.0,43,70443.0,68.7,757.0,Morning,Component_A,4.7,4.3,Good
102671,M029,2024-09-08,3.9,24.0,7.8,2,84.4,39.4,6.67,958.0,35,87235.0,45.3,1058.2,Night,Component_A,8.7,5.1,Good
102672,M008,2025-03-09,7.7,16.2,8.9,1,82.8,48.1,4.23,699.0,20,68131.0,43.5,341.4,Morning,Component_C,2.1,4.8,Average
102673,M003,2024-09-11,6.8,13.4,4.8,2,70.7,47.9,5.36,394.0,18,38107.0,36.3,440.0,Afternoon,Component_A,7.5,4.0,Good
102674,M017,2025-02-10,4.4,24.0,8.0,3,88.3,65.8,5.78,1041.0,40,98522.0,74.6,1073.6,Afternoon,Component_C,2.5,5.1,Good
102675,M025,2025-02-12,3.0,10.7,4.1,2,69.7,45.2,6.18,478.0,9,47793.0,32.2,355.4,Morning,Component_D,6.4,1.0,Good
102676,M018,2024-11-21,1.0,16.1,7.3,3,74.5,51.8,4.14,724.0,13,55207.0,56.1,457.8,Night,Component_A,9.7,2.1,Good
102677,M028,2024-04-07,7.0,16.7,5.5,5,65.1,70.1,6.81,642.0,15,61695.0,36.8,557.7,Afternoon,Component_B,6.6,5.6,Good
102678,M011,2024-05-28,1.3,21.4,6.1,5,67.3,56.4,1.94,1169.0,22,136208.0,37.4,892.2,Afternoon,Component_A,6.0,1.7,Good
102679,M030,2024-04-17,6.3,17.4,6.1,1,64.5,56.8,2.47,777.0,34,71883.0,46.1,638.5,Morning,Component_D,6.7,3.3,Good
102680,M025,2024-12-15,5.2,14.0,1.0,3,80.3,54.1,5.37,543.0,16,55614.0,42.4,461.2,Afternoon,Component_C,8.0,1.9,Good
102681,M011,2024-05-02,8.0,12.2,2.2,6,76.5,63.8,5.32,406.0,11,41016.0,25.3,526.6,Night,Component_B,12.4,2.7,Good
102682,M002,2024-11-07,5.1,14.6,5.3,3,59.4,58.6,4.08,493.0,13,53211.0,28.8,608.8,Night,Component_D,8.0,4.8,Good
102683,M024,2024-09-15,5.0,12.0,0.8,3,78.8,71.7,3.7,537.0,17,53328.0,37.3,344.7,Afternoon,Component_B,4.5,1.7,Good
102684,M016,2025-08-13,8.2,16.2,7.1,1,93.5,72.7,3.73,775.0,37,83452.0,48.7,644.3,Morning,Component_C,5.4,2.6,Good
102685,M003,2025-02-08,7.0,13.7,7.2,2,64.1,57.8,2.88,611.0,17,62694.0,26.1,392.2,Night,Component_D,3.3,5.8,Good
102686,M013,2024-07-29,6.9,10.0,5.8,0,63.4,54.7,4.42,388.0,5,40685.0,32.4,487.4,Night,Component_B,2.3,2.8,Good
102687,M025,2024-06-25,7.4,21.0,2.2,2,,56.5,1.7,851.0,30,86489.0,37.2,1019.6,Night,Component_A,0.5,0.3,Good
102688,M026,2025-01-16,1.4,14.0,8.5,4,88.5,49.9,6.54,660.0,16,52733.0,24.1,502.6,Afternoon,Component_B,4.6,5.2,Good
102689,M013,2025-08-02,8.3,10.9,10.1,5,66.7,56.2,5.19,401.0,16,31053.0,24.0,523.7,Night,Component_D,1.8,5.9,Average
102690,M020,2024-10-13,7.8,15.3,5.4,6,94.1,42.0,6.83,637.0,30,57140.0,50.1,504.4,Night,Component_B,6.3,6.1,Good
102691,M024,2024-10-28,2.9,16.3,6.3,6,,48.6,4.79,684.0,13,80900.0,47.1,607.0,Afternoon,Component_B,4.5,3.5,Good
102692,M020,2024-10-27,5.3,9.0,5.5,6,74.3,62.1,4.43,423.0,11,39096.0,20.6,310.5,Afternoon,Component_A,2.7,1.9,Good
102693,M019,2025-04-03,5.9,17.3,6.3,3,51.6,59.8,4.73,649.0,15,64669.0,31.4,665.8,Afternoon,Component_D,0.5,5.9,Good
102694,M017,2025-09-28,5.6,11.8,4.7,3,60.8,53.9,3.24,449.0,9,29405.0,34.5,465.9,Morning,Component_D,5.0,3.2,Good
102695,M020,2025-12-20,7.0,22.8,4.9,5,69.4,58.8,2.26,962.0,31,94186.0,61.5,879.9,Morning,Component_B,0.7,4.1,Good
102696,M018,2025-03-16,10.3,18.1,7.3,2,75.2,68.6,2.73,814.0,36,78379.0,62.9,695.3,Afternoon,Component_A,8.1,4.7,Good
102697,M025,2024-11-07,9.2,14.4,10.9,4,86.9,51.5,3.73,619.0,28,33983.0,43.6,580.3,Morning,Component_B,6.8,9.7,Good
102698,M014,2024-06-14,2.1,13.0,1.5,4,63.6,42.1,2.91,364.0,5,36168.0,22.2,628.8,Night,Component_C,5.3,0.7,Good
102699,M002,2024-09-18,7.9,15.6,4.7,4,77.0,60.6,6.93,671.0,32,47128.0,46.1,357.6,Morning,Component_D,10.4,3.1,Good
102700,M016,2025-05-15,10.0,18.5,2.0,5,55.9,59.8,3.23,1101.0,55,92616.0,37.3,1007.3,Morning,Component_D,6.0,2.6,Good
102701,M008,2025-12-29,7.2,15.9,9.0,4,84.1,61.8,5.21,742.0,37,81558.0,54.4,574.0,Night,Component_A,7.2,7.5,Good
102702,M010,2024-04-20,9.3,15.1,3.5,6,87.7,44.2,5.55,444.0,26,43229.0,23.2,583.0,Afternoon,Component_D,8.1,2.4,Good
102703,M026,2024-03-13,,16.2,1.4,3,84.5,41.5,6.73,631.0,38,55700.0,32.0,811.9,Night,Component_A,4.4,2.8,Good
102704,M016,2024-06-13,9.1,13.6,6.6,0,84.4,57.4,5.73,543.0,27,47235.0,34.0,601.0,Night,Component_D,4.5,4.7,Good
102705,M007,2025-09-01,6.7,14.6,9.4,2,70.9,56.8,4.19,632.0,21,56077.0,24.2,630.7,Night,Component_A,6.1,7.2,Good
102706,M006,2025-02-21,9.1,7.7,6.7,5,75.3,51.8,7.57,279.0,11,27178.0,16.8,387.5,Afternoon,Component_B,2.0,5.2,Good
102707,M004,2025-01-17,6.4,19.9,5.5,1,70.8,68.0,2.26,742.0,22,57127.0,49.6,742.8,Morning,Component_A,11.4,5.2,Good
102708,M003,2024-02-09,6.1,17.2,6.0,2,71.5,54.9,2.81,771.0,23,86249.0,41.2,792.3,Night,Component_C,6.5,1.9,Good
102709,M028,2024-09-04,4.9,12.9,8.5,7,63.1,66.1,4.9,632.0,16,49161.0,31.2,369.9,Night,Component_C,5.4,4.5,Good
102710,M028,2024-06-16,10.7,23.6,2.8,2,75.4,62.9,4.65,949.0,35,65570.0,76.9,997.0,Morning,Component_B,12.3,1.9,Good
102711,M011,2025-09-29,3.5,16.3,4.7,5,77.0,45.2,5.97,776.0,27,85257.0,40.9,699.7,Morning,Component_A,2.7,2.5,Good
102712,M029,2024-02-19,10.6,11.9,3.9,4,83.8,47.0,4.79,435.0,24,38474.0,40.2,582.5,Night,Component_B,10.6,3.8,Good
102713,M010,2025-05-10,7.5,19.4,2.1,2,76.7,43.5,5.16,781.0,24,75020.0,34.8,862.1,Night,Component_C,8.4,2.0,Good
102714,M014,2025-12-18,1.8,17.6,4.2,2,82.6,58.9,6.29,739.0,16,77462.0,36.3,701.2,Night,Component_D,9.4,0.4,Good
102715,M005,2025-06-03,7.1,17.6,7.8,1,63.1,55.9,4.75,551.0,19,46399.0,49.5,638.3,Morning,Component_B,5.5,5.8,Good
102716,M002,2025-12-24,1.0,14.3,6.4,0,89.1,67.2,5.72,561.0,27,54449.0,29.5,507.8,Night,Component_C,6.2,4.2,Good
102717,M013,2025-07-25,7.9,17.8,6.6,2,69.1,60.4,3.14,926.0,23,96974.0,39.1,646.6,Afternoon,Component_C,5.0,5.1,Good
102718,M018,2024-12-10,8.7,15.0,5.4,3,47.4,43.3,3.26,807.0,24,96556.0,49.5,431.7,Morning,Component_B,9.0,4.2,Good
102719,M024,2024-09-22,4.2,18.2,6.3,3,67.3,50.8,6.09,767.0,25,66985.0,46.9,953.8,Afternoon,Component_C,7.2,2.8,Good
102720,M003,2025-07-28,6.4,8.4,3.0,2,78.9,36.0,4.72,324.0,14,28530.0,18.2,399.1,Morning,Component_C,4.3,3.0,Good
102721,M023,2024-07-07,11.9,14.3,4.2,3,73.0,57.6,4.8,756.0,44,78208.0,43.7,596.3,Night,Component_C,4.5,4.4,Good
102722,M011,2024-11-26,4.5,22.9,5.5,2,48.7,80.1,3.25,928.0,25,91064.0,37.6,1028.5,Morning,Component_A,6.0,3.8,Good
102723,M006,2024-06-02,2.8,12.9,5.7,5,74.6,56.2,3.76,476.0,10,44242.0,33.9,573.5,Morning,Component_C,5.0,2.7,Good
102724,M024,2025-10-24,10.4,13.6,5.8,2,73.5,56.8,5.02,639.0,35,75971.0,23.1,429.6,Night,Component_B,10.3,2.1,Good
102725,M003,2025-10-20,11.9,14.2,4.7,3,60.3,54.8,3.96,401.0,19,27975.0,26.3,635.7,Morning,Component_D,8.4,3.1,Good
102726,M001,2024-05-25,6.0,,4.1,1,78.8,58.2,2.95,458.0,13,33743.0,18.0,546.6,Night,Component_A,8.4,3.6,Good
102727,M006,2024-06-26,9.0,7.2,12.0,4,70.4,53.6,2.97,268.0,11,18743.0,23.8,252.6,Night,Component_D,6.7,8.9,Good
102728,M006,2024-05-26,10.0,15.1,7.3,0,48.6,60.6,3.35,743.0,41,83978.0,24.1,408.5,Morning,Component_A,3.5,6.5,Average
102729,M008,2024-09-27,3.8,16.5,6.0,1,80.3,48.0,3.89,648.0,20,66563.0,41.8,481.2,Afternoon,Component_B,8.1,5.0,Good
102730,M026,2024-01-16,4.5,15.8,4.4,6,74.1,48.4,4.0,654.0,18,48683.0,30.8,597.2,Night,Component_D,0.5,3.7,Good
102731,M003,2025-05-26,9.7,15.4,3.9,3,90.2,43.4,7.32,669.0,42,62320.0,34.9,454.3,Night,Component_C,6.5,2.8,Good
102732,M013,2024-05-26,11.1,16.2,4.7,4,61.6,54.7,6.16,643.0,32,60818.0,40.3,615.5,Night,Component_B,3.6,5.0,Good
102733,M025,2025-03-30,7.7,20.1,5.7,5,69.2,45.0,5.03,818.0,25,50603.0,48.2,673.9,Night,Component_B,3.3,3.9,Good
102734,M022,2025-02-06,3.4,15.2,0.5,8,84.8,68.1,7.85,727.0,33,71118.0,45.5,584.3,Afternoon,Component_D,4.6,1.3,Good
102735,M017,2024-12-09,12.0,13.7,1.1,7,61.0,51.1,4.29,599.0,34,46325.0,45.5,488.7,Night,Component_C,5.7,3.5,Good
102736,M014,2025-11-18,4.4,14.9,3.4,3,84.4,37.3,5.36,689.0,23,72758.0,31.3,570.7,Afternoon,Component_D,5.9,3.2,Good
102737,M003,2024-01-08,5.0,18.3,5.5,3,84.7,44.8,5.09,641.0,32,49867.0,28.3,793.6,Afternoon,Component_C,8.4,3.7,Good
102738,M004,2024-02-19,7.0,21.6,4.4,1,75.8,56.2,5.35,926.0,34,91014.0,71.0,669.2,Night,Component_A,5.5,2.9,Good
102739,M003,2025-12-01,10.7,13.5,8.7,7,70.0,60.9,3.15,512.0,13,58582.0,46.7,564.8,Morning,Component_D,5.7,6.0,Good
102740,M022,2025-08-22,8.6,16.4,1.3,8,64.2,58.2,3.95,864.0,22,94710.0,38.8,528.6,Afternoon,Component_A,1.8,1.7,Good
102741,M015,2024-01-13,7.2,17.4,3.1,1,63.3,47.6,3.04,747.0,32,76648.0,42.0,674.8,Morning,Component_C,2.2,1.4,Good
102742,M023,2024-07-20,7.4,12.0,8.8,5,75.7,49.9,5.23,498.0,21,46702.0,21.5,462.9,Night,Component_C,6.9,5.9,Good
102743,M028,2025-10-20,6.1,16.1,5.3,3,40.0,48.8,4.51,870.0,27,63074.0,39.5,669.8,Morning,Component_B,7.9,2.8,Good
102744,M011,2025-03-09,7.7,10.1,7.2,5,65.3,60.1,1.11,540.0,16,47743.0,21.3,414.1,Morning,Component_C,5.2,4.2,Good
102745,M002,2025-02-10,1.0,8.9,10.1,2,63.7,56.0,5.42,325.0,6,29773.0,31.0,428.4,Night,Component_D,8.8,4.0,Good
102746,M013,2024-06-06,5.1,17.5,3.3,3,60.1,51.0,4.89,631.0,22,57126.0,32.7,671.6,Morning,Component_D,1.8,3.4,Good
102747,M016,2025-04-29,6.7,14.5,4.8,4,74.2,49.1,7.57,474.0,15,34127.0,32.7,491.6,Night,Component_C,7.2,4.1,Good
102748,M030,2025-07-26,2.5,16.8,4.3,6,54.4,50.3,6.17,630.0,12,63955.0,45.9,768.4,Morning,Component_C,3.4,0.1,Good
102749,M006,2025-06-30,7.2,15.9,0.5,1,86.4,55.1,6.5,710.0,29,54873.0,34.8,660.7,Afternoon,Component_D,3.2,0.7,Good
102750,M015,2025-01-27,5.4,12.1,4.2,7,83.0,67.1,2.47,512.0,17,60514.0,29.6,556.2,Night,Component_D,3.7,3.7,Good
102751,M004,2025-01-02,11.3,15.8,7.2,3,88.3,56.7,6.51,549.0,31,53374.0,54.5,607.8,Morning,Component_C,5.8,6.6,Good
102752,M028,2025-01-11,10.7,11.1,6.4,4,65.7,52.0,4.15,451.0,21,49470.0,27.9,327.0,Afternoon,Component_C,7.3,4.5,Good
102753,M015,2024-04-15,4.6,21.6,6.5,6,74.5,51.3,3.25,1124.0,21,122942.0,71.7,1200.0,Afternoon,Component_D,7.1,3.6,Good
102754,M017,2025-01-05,5.5,10.6,4.1,2,81.9,70.3,0.5,533.0,19,67248.0,16.8,362.7,Morning,Component_B,5.1,4.0,Good
102755,M012,2024-04-19,5.8,15.2,3.4,0,70.4,62.4,6.86,796.0,37,77792.0,26.4,448.0,Morning,Component_C,7.9,4.3,Good
102756,M002,2024-10-20,4.6,11.8,8.2,1,65.2,63.8,3.99,458.0,13,40830.0,40.0,525.3,Morning,Component_B,11.1,5.5,Good
102757,M005,2024-09-20,6.6,18.3,3.8,4,73.4,61.7,4.28,873.0,21,78080.0,32.2,570.2,Afternoon,Component_D,5.6,3.2,Good
102758,M012,2024-11-26,3.7,14.7,5.7,3,69.5,54.6,5.08,695.0,15,81622.0,43.7,519.9,Night,Component_B,6.3,2.7,Good
102759,M009,2025-02-27,2.6,13.9,5.4,3,59.2,65.8,7.85,688.0,17,51735.0,33.2,547.3,Morning,Component_A,4.2,3.5,Good
102760,M030,2024-10-05,7.9,19.4,8.7,4,43.4,41.8,4.09,877.0,30,71763.0,44.9,730.8,Afternoon,Component_B,4.8,7.4,Good
102761,M021,2024-08-11,7.9,16.1,7.4,5,60.9,69.0,4.47,607.0,15,59823.0,45.4,580.8,Morning,Component_A,9.7,5.1,Good
102762,M024,2024-06-21,,18.1,1.8,1,43.7,61.7,6.24,678.0,19,62856.0,53.5,925.2,Afternoon,Component_C,9.8,2.2,Good
102763,M028,2024-05-08,8.7,12.1,2.0,7,61.6,59.4,4.0,509.0,14,55743.0,40.7,466.4,Morning,Component_A,5.4,2.1,Good
102764,M010,2024-09-02,4.1,10.4,6.4,6,89.0,48.2,3.0,414.0,16,31017.0,20.9,328.6,Morning,Component_D,7.5,2.6,Good
102765,M018,2025-06-04,6.8,16.4,4.8,2,49.8,63.4,0.56,735.0,27,69087.0,47.5,765.0,Morning,Component_C,8.8,3.1,Good
102766,M005,2024-10-22,8.5,14.7,3.9,3,77.4,65.3,6.91,501.0,16,46190.0,32.1,490.6,Morning,Component_C,4.7,3.6,Good
102767,M001,2024-06-04,5.9,18.5,7.5,4,86.7,48.7,4.93,943.0,45,74418.0,54.3,698.7,Morning,Component_A,2.1,4.5,Good
102768,M002,2025-08-31,7.4,15.7,5.5,1,53.1,48.9,5.48,515.0,20,55713.0,28.0,497.8,Night,Component_D,8.1,3.4,Good
102769,M027,2024-12-17,4.5,16.8,5.1,4,93.5,45.7,3.62,827.0,30,77426.0,40.6,675.8,Afternoon,Component_D,8.7,4.0,Good
102770,M003,2025-10-09,5.4,9.5,6.9,7,71.1,59.9,5.72,387.0,16,35987.0,17.7,374.8,Morning,Component_D,8.2,4.0,Good
102771,M008,2024-10-19,5.4,23.6,4.1,1,88.3,54.1,3.45,1254.0,43,103617.0,51.3,902.1,Morning,Component_D,4.9,2.1,Good
102772,M012,2025-12-22,3.8,15.3,8.9,3,75.3,74.1,4.79,475.0,12,42490.0,44.8,607.4,Morning,Component_B,10.6,3.1,Good
102773,M010,2025-03-30,5.5,18.8,3.0,1,66.5,41.2,4.69,929.0,35,74019.0,37.0,848.4,Afternoon,Component_D,6.9,4.5,Good
102774,M019,2024-09-30,1.4,12.7,6.6,4,40.0,47.2,6.53,491.0,10,53007.0,36.4,556.8,Afternoon,Component_D,2.6,4.2,Good
102775,M012,2024-04-21,4.5,17.2,8.6,4,58.6,55.1,5.66,620.0,17,68505.0,42.9,519.6,Night,Component_C,1.2,2.8,Good
102776,M004,2025-12-16,5.1,10.8,1.6,2,80.2,61.0,3.37,590.0,22,70919.0,18.2,362.3,Afternoon,Component_A,5.1,0.5,Good
102777,M004,2025-03-27,5.2,17.8,4.1,6,90.4,60.6,5.58,824.0,33,83645.0,40.5,818.4,Morning,Component_B,6.7,4.1,Average
102778,M025,2024-03-17,5.3,14.6,7.9,3,55.1,55.8,3.84,485.0,11,43607.0,47.3,474.0,Afternoon,Component_B,5.1,5.5,Good
