Employee_ID,Age,Experience_Years,Monthly_Salary,Performance_Score,Training_Hours,Projects_Completed,Joining_Date,Department,Job_Level,Education_Level,Employment_Type,Work_Mode,Gender,Annual_Bonus,Performance_Review_Count,Leave_Days,Promoted
12624,46.0,25.4,88500.0,2.7,22.9,6,2018-07-08,Marketing,Mid,Diploma,Full-Time,Office,Female,2200,20,14,1
12625,38.0,21.1,82800.0,4.9,7.0,4,2019-12-15,Operations,Senior,Master,Full-Time,Hybrid,Male,11900,12,7,1
12626,28.0,5.7,59800.0,2.1,68.7,3,2017-06-18,Sales,Senior,Bachelor,Part-Time,Hybrid,Male,5700,4,16,0
12627,46.0,25.0,48000.0,2.9,28.4,2,2017-01-17,IT,Mid,Diploma,Full-Time,Hybrid,Male,4300,14,2,0
12628,41.0,21.9,80800.0,3.0,52.0,4,2024-01-28,HR,Senior,Diploma,Full-Time,Office,Female,10900,11,13,1
12629,31.0,6.6,71200.0,5.0,23.9,8,2017-05-26,Marketing,Senior,High School,Full-Time,Hybrid,Male,3200,6,5,1
12630,31.0,10.1,41800.0,4.7,58.1,7,2022-03-14,Finance,Senior,Master,Full-Time,Office,Male,2000,8,4,1
12631,37.0,12.8,32300.0,4.4,24.5,5,2021-09-08,HR,Senior,Master,Full-Time,Remote,Female,4300,8,13,1
12632,39.0,19.6,49000.0,3.2,17.1,10,2019-10-15,Operations,Senior,Master,Full-Time,Hybrid,Male,6900,12,11,1
12633,37.0,15.5,100800.0,5.0,31.9,8,2015-12-03,Finance,Junior,Diploma,Contract,Hybrid,Male,13000,10,19,1
12634,37.0,15.9,87000.0,3.7,27.0,6,2022-10-17,Marketing,Lead,Bachelor,Full-Time,Remote,Male,2200,10,8,1
12635,49.0,24.7,35200.0,4.1,43.9,4,2019-10-28,Marketing,Junior,Bachelor,Full-Time,Office,Female,3700,12,8,1
12636,44.0,24.1,34500.0,3.5,34.2,8,2017-02-19,IT,Mid,High School,Part-Time,Office,Female,2700,13,5,1
12637,37.0,21.3,91600.0,3.4,44.4,2,2015-10-06,Finance,Mid,Bachelor,Full-Time,Remote,Female,11500,13,11,1
12638,43.0,18.0,34900.0,3.2,30.6,6,2021-04-15,Sales,Junior,Master,Full-Time,Hybrid,Male,1400,10,17,1
12639,27.0,4.0,67400.0,3.3,25.0,2,2017-04-12,IT,Mid,High School,Full-Time,Office,Female,9400,4,5,0
12640,38.0,16.7,43000.0,3.8,26.2,10,2019-09-28,Finance,Junior,Bachelor,Full-Time,Office,Female,2700,8,7,1
12641,49.0,29.4,105000.0,3.7,65.7,6,2017-11-19,Finance,Lead,Bachelor,Full-Time,Hybrid,Female,6500,17,11,1
12642,33.0,9.3,40400.0,3.4,38.4,9,2020-01-13,Marketing,Senior,High School,Contract,Hybrid,Female,1700,7,17,1
12643,28.0,0.0,86900.0,4.5,5.2,3,2023-02-07,Operations,Mid,Diploma,Full-Time,Hybrid,Male,1800,4,10,0
12644,30.0,12.1,59200.0,1.3,27.2,8,2017-07-27,Marketing,Mid,High School,Full-Time,Office,Female,3600,7,16,0
12645,26.0,6.3,60800.0,3.8,36.5,5,2018-02-28,Finance,Junior,Diploma,Full-Time,Hybrid,Male,2400,4,12,1
12646,29.0,1.8,25000.0,3.9,62.7,9,2016-06-07,Operations,Senior,,Full-Time,Office,Male,2900,3,14,1
12647,32.0,8.2,22800.0,4.2,50.4,9,2016-04-04,Operations,Mid,Diploma,Full-Time,Hybrid,Female,2700,5,11,1
12648,24.0,6.7,50400.0,3.4,21.2,5,2021-09-08,Marketing,Junior,High School,Full-Time,Hybrid,Female,6400,6,6,1
12649,35.0,17.3,60700.0,3.5,71.3,5,2024-11-08,Finance,Lead,Master,Full-Time,Office,Female,1300,9,16,1
12650,42.0,22.8,35100.0,4.1,34.5,4,2021-09-26,Finance,Senior,High School,Part-Time,Remote,Male,2300,11,14,1
12651,28.0,5.5,35600.0,4.4,53.7,15,2020-12-04,Operations,Junior,High School,Full-Time,Hybrid,Male,700,4,13,1
12652,,25.2,68800.0,3.2,17.7,5,2018-03-18,IT,Senior,Diploma,Full-Time,Office,Male,5900,18,7,0
12653,39.0,16.6,68900.0,3.6,5.0,4,2020-11-26,IT,Senior,Diploma,Part-Time,Hybrid,Female,9500,10,2,1
12654,43.0,24.4,52100.0,4.6,13.9,5,2021-04-02,Sales,Mid,Diploma,Full-Time,Remote,Female,3800,14,14,1
12655,30.0,5.4,75100.0,1.9,5.0,6,2020-07-18,IT,Junior,Master,Full-Time,Remote,Male,10000,4,4,1
12656,42.0,17.6,34400.0,2.9,66.7,6,2022-11-13,HR,Mid,Diploma,Full-Time,Hybrid,Male,4900,9,8,1
12657,26.0,7.0,47700.0,4.4,38.2,5,2018-12-21,HR,Senior,Master,Full-Time,Hybrid,Female,2400,4,14,1
12658,42.0,19.9,106300.0,4.2,21.1,5,2017-10-06,Marketing,Junior,High School,Part-Time,Hybrid,Female,2300,14,3,1
12659,36.0,18.1,56500.0,3.8,41.8,5,2019-03-21,Operations,Junior,High School,Full-Time,Office,Male,6600,10,12,1
12660,39.0,15.0,57900.0,3.1,37.8,6,2018-04-18,HR,Mid,Diploma,Full-Time,Hybrid,Male,5500,8,8,1
12661,26.0,3.8,138300.0,2.8,44.3,3,2023-02-04,IT,Mid,Bachelor,Full-Time,Remote,Male,9000,4,10,0
12662,28.0,3.2,31400.0,3.0,53.1,6,2020-02-16,Operations,Lead,High School,Full-Time,Office,Female,2100,4,2,1
12663,40.0,18.0,75600.0,4.5,30.7,3,2016-01-31,Sales,Senior,Bachelor,Full-Time,Hybrid,Female,2300,11,10,1
12664,27.0,0.6,107000.0,3.0,21.8,5,2023-04-13,,Lead,Bachelor,Full-Time,Remote,Male,14300,1,17,1
12665,39.0,15.5,48300.0,3.5,47.4,2,2020-08-10,Sales,Mid,Bachelor,Full-Time,Office,Female,2500,16,10,1
12666,24.0,0.0,77600.0,2.9,47.0,6,2020-08-17,IT,Senior,Diploma,Full-Time,Office,Male,2500,2,21,0
12667,42.0,22.1,37100.0,4.0,36.5,7,2020-12-31,IT,Junior,Master,Part-Time,Office,Male,4500,11,5,1
12668,25.0,5.1,41800.0,3.0,67.7,3,2019-08-06,IT,Junior,High School,Part-Time,Hybrid,Male,3500,6,22,0
12669,39.0,11.8,64200.0,3.3,28.4,4,2021-05-11,Marketing,Mid,Bachelor,Full-Time,Remote,Male,7700,8,16,1
12670,40.0,22.0,75700.0,2.2,21.5,7,2015-10-14,HR,Senior,Master,Full-Time,Hybrid,Male,10400,13,20,1
12671,29.0,14.5,86100.0,2.3,41.3,5,2021-12-12,IT,Mid,Diploma,Full-Time,Office,Male,6000,9,20,0
12672,40.0,18.1,103000.0,3.4,24.9,3,2019-07-24,Finance,Mid,High School,Full-Time,Office,Male,2800,10,14,1
12673,37.0,13.1,53500.0,2.5,42.4,5,2016-09-24,HR,Junior,Master,Full-Time,Remote,Female,2800,10,5,0
12674,31.0,17.5,88700.0,4.9,22.5,5,2019-05-14,HR,Junior,Diploma,Contract,Hybrid,Male,2400,11,13,1
12675,27.0,1.0,48000.0,2.0,29.0,4,2016-12-29,Marketing,Senior,High School,Part-Time,Remote,Female,1900,4,2,1
12676,21.0,0.0,78900.0,2.8,63.4,2,2015-01-31,Sales,Junior,High School,Full-Time,Remote,Male,10300,5,17,0
12677,38.0,16.5,59800.0,3.4,28.9,7,2023-03-31,Operations,Mid,Diploma,Full-Time,Hybrid,Male,8500,8,22,1
12678,22.0,4.0,65700.0,3.1,23.0,6,2024-08-24,HR,Senior,Bachelor,Full-Time,Hybrid,Male,7100,3,14,0
12679,36.0,15.1,65200.0,2.6,52.6,3,2015-09-01,HR,Junior,High School,Full-Time,Hybrid,Male,7500,9,9,0
12680,33.0,9.5,28900.0,2.7,19.2,1,2015-05-20,IT,Junior,High School,Full-Time,Hybrid,Male,3300,7,17,1
12681,40.0,15.1,35100.0,2.7,24.6,4,2021-09-14,Finance,Senior,Bachelor,Full-Time,Office,Male,1300,9,16,1
12682,33.0,10.0,57300.0,3.2,43.6,8,2016-12-25,IT,Mid,Master,Full-Time,Office,Female,1500,7,13,1
12683,32.0,7.0,28000.0,4.8,49.1,11,2019-04-14,Finance,Mid,High School,Contract,Hybrid,Male,3100,4,14,1
12684,41.0,19.1,76700.0,3.5,53.3,3,2023-04-18,HR,Mid,Master,Full-Time,Remote,Male,1900,10,8,1
12685,38.0,14.3,77900.0,4.2,23.8,3,2015-06-13,Finance,Mid,Bachelor,Part-Time,Hybrid,Female,9800,9,13,1
12686,38.0,11.5,62700.0,3.8,43.9,7,2015-04-14,IT,Senior,High School,Full-Time,Office,Female,6100,10,15,1
12687,39.0,20.8,35100.0,4.2,28.0,7,2015-03-04,IT,Lead,Bachelor,Part-Time,Remote,Female,1200,14,11,1
12688,23.0,0.0,95500.0,1.4,25.9,3,2020-08-24,Sales,Lead,High School,Full-Time,Hybrid,Male,10100,1,10,0
12689,41.0,15.2,124200.0,3.2,53.0,7,2024-10-05,Marketing,Mid,High School,Part-Time,Office,Male,12300,12,12,1
12690,,17.5,58300.0,4.3,26.8,2,2021-02-04,Sales,Mid,High School,Part-Time,Hybrid,Female,4000,11,13,1
12691,27.0,5.2,67500.0,3.0,39.2,6,2019-03-27,HR,Mid,Bachelor,Full-Time,Remote,Female,8500,6,12,0
12692,33.0,5.8,59600.0,4.6,37.3,6,2021-10-24,Finance,Mid,High School,Full-Time,Hybrid,Male,3600,5,13,1
12693,35.0,14.0,68000.0,4.4,18.9,11,2022-01-16,IT,Mid,Master,Contract,Office,Female,4700,8,12,1
12694,34.0,8.9,52400.0,3.1,49.5,2,2016-12-27,IT,Junior,Diploma,Full-Time,Office,Male,5800,10,14,0
12695,38.0,21.1,54200.0,3.0,43.4,3,2024-09-29,IT,Junior,Diploma,Full-Time,Office,Female,6400,13,15,1
12696,46.0,25.6,79000.0,2.7,5.2,6,2021-06-16,Operations,Senior,Diploma,Full-Time,Remote,Male,4400,16,11,1
12697,44.0,20.8,140600.0,3.0,39.2,5,2017-01-07,IT,Mid,Master,Full-Time,Hybrid,Male,3100,12,11,1
12698,25.0,0.8,31400.0,2.5,23.4,2,2024-12-25,Operations,Senior,High School,Full-Time,Remote,Female,1300,3,10,0
12699,40.0,17.7,52800.0,3.7,51.5,4,2019-11-26,HR,Mid,Bachelor,Full-Time,Office,Male,2900,10,8,1
12700,46.0,25.8,34300.0,2.4,13.3,5,2020-06-26,Marketing,Senior,Bachelor,Full-Time,Office,Female,4700,14,11,1
12701,38.0,15.9,104000.0,3.8,29.7,7,2015-05-10,Sales,Senior,High School,Full-Time,Hybrid,Male,14200,11,0,1
12702,44.0,21.3,43500.0,3.8,40.4,1,2023-04-04,Operations,Junior,Master,Part-Time,Office,Female,4600,13,14,0
12703,51.0,29.2,30900.0,2.2,35.8,3,2024-09-07,Sales,Mid,Diploma,Full-Time,Hybrid,Female,3500,16,21,0
12704,43.0,19.2,71000.0,4.5,46.4,6,2020-05-29,Operations,Senior,Master,Contract,Hybrid,Female,7200,11,9,1
12705,37.0,14.0,110500.0,3.8,12.2,1,2024-10-13,IT,Mid,Master,Full-Time,Office,Female,13400,10,18,0
12706,43.0,14.7,71700.0,3.9,59.8,4,2018-07-10,IT,Junior,Bachelor,Full-Time,Remote,Female,4700,7,12,0
12707,36.0,16.9,59700.0,2.9,42.9,6,2018-04-09,Finance,Mid,High School,Full-Time,Hybrid,Male,5400,10,6,0
12708,35.0,13.9,64800.0,3.8,55.4,7,2017-07-15,IT,Junior,Bachelor,Full-Time,Office,Female,6900,10,6,1
12709,32.0,7.7,96900.0,4.2,48.1,2,2020-06-03,Sales,Mid,Diploma,Full-Time,Hybrid,Male,7800,5,14,1
12710,48.0,31.7,38800.0,3.3,34.8,5,2018-11-30,Finance,Junior,Diploma,Full-Time,Hybrid,Male,4700,19,9,1
12711,28.0,6.3,52600.0,4.8,15.7,1,2019-09-22,Finance,Lead,Bachelor,Full-Time,Office,Female,7400,5,21,1
12712,47.0,21.9,45900.0,3.4,26.5,5,2019-12-25,IT,Mid,High School,Contract,Office,Male,4900,11,11,1
12713,39.0,19.6,34500.0,4.2,58.8,5,2023-06-24,Finance,Lead,High School,Contract,Hybrid,Male,1000,12,5,1
12714,24.0,3.2,48200.0,3.6,55.8,4,2017-10-08,Marketing,Junior,Master,Full-Time,Office,Male,4800,3,10,0
12715,38.0,17.2,85700.0,3.8,25.7,3,2016-03-24,IT,Mid,Master,Full-Time,Remote,Female,9500,9,3,1
12716,21.0,0.0,69000.0,2.2,5.0,2,2021-01-16,Marketing,Junior,Bachelor,Full-Time,Office,Male,3900,1,1,1
12717,40.0,19.4,71200.0,3.7,31.8,4,2024-01-02,IT,Senior,Diploma,Contract,Office,Male,4400,11,11,1
12718,42.0,19.2,58300.0,2.9,30.7,3,2016-11-18,Operations,Junior,High School,Full-Time,Office,Male,5700,12,11,1
12719,30.0,9.7,67800.0,2.8,31.3,6,2022-12-05,Marketing,Senior,Bachelor,Full-Time,Hybrid,Female,7600,7,14,1
12720,36.0,8.3,39900.0,4.6,42.9,6,2019-10-23,IT,Mid,Bachelor,Full-Time,Office,Female,5300,8,11,1
12721,51.0,27.7,48600.0,3.3,48.1,3,2021-12-12,Sales,Junior,Diploma,Full-Time,Remote,Female,5800,15,22,0
12722,31.0,14.2,59400.0,2.7,49.9,8,2021-05-16,Operations,Mid,Master,Full-Time,Office,Female,2200,9,13,1
12723,27.0,2.7,,3.1,41.7,6,2020-10-29,Operations,Senior,Diploma,Full-Time,Remote,Female,4000,4,18,1
12724,47.0,23.2,62500.0,2.5,8.0,6,2023-10-02,Operations,Junior,Master,Contract,Office,Female,2500,13,13,1
12725,51.0,27.7,52000.0,4.4,29.9,6,2021-01-26,IT,Mid,Master,Part-Time,Hybrid,Female,6200,16,15,1
12726,35.0,9.4,47300.0,2.9,69.6,4,2023-08-28,Sales,Mid,High School,Contract,Hybrid,Female,2600,7,16,1
12727,43.0,14.4,194500.0,3.8,40.6,5,2021-08-24,HR,Mid,High School,Full-Time,Hybrid,Female,7000,8,16,1
12728,46.0,23.3,79000.0,4.3,40.5,4,2017-05-09,Operations,Senior,Master,Contract,Hybrid,Female,2600,15,10,1
12729,29.0,7.4,64900.0,3.0,40.4,9,2020-11-28,HR,Junior,Master,Full-Time,Hybrid,Male,2300,5,18,0
12730,31.0,8.8,50100.0,3.8,41.2,2,2015-06-13,IT,Mid,High School,Full-Time,Hybrid,Female,2600,5,5,0
12731,45.0,22.6,45900.0,2.7,5.0,6,2016-02-19,Operations,Mid,Master,Contract,Office,Male,5600,13,21,1
12732,48.0,26.1,52200.0,5.0,31.4,10,2022-05-11,Sales,Junior,Master,Full-Time,Hybrid,Male,2700,14,7,0
12733,40.0,21.1,61800.0,4.1,34.4,6,2015-06-04,Sales,Junior,Master,Full-Time,Remote,Male,3500,13,9,1
12734,28.0,5.4,25900.0,3.3,54.2,4,2021-02-19,Operations,Mid,Diploma,Full-Time,Hybrid,Male,3500,4,5,1
12735,51.0,27.3,29400.0,2.9,35.7,7,2019-02-08,Finance,Mid,Bachelor,Part-Time,Office,Male,2300,16,11,0
12736,31.0,8.2,42600.0,3.3,10.3,5,2022-06-25,Finance,Junior,Master,Contract,Hybrid,Male,3700,5,14,1
12737,32.0,11.7,59800.0,3.2,41.5,5,2020-01-10,Operations,Junior,High School,Full-Time,Hybrid,Female,1200,10,16,0
12738,38.0,20.2,50000.0,4.8,22.9,4,2022-11-12,Marketing,Junior,Master,Contract,Office,Male,1500,12,13,1
12739,47.0,23.1,99300.0,2.5,16.7,4,2020-08-30,Finance,Mid,Master,Contract,Office,Male,11500,16,22,1
12740,42.0,20.3,30400.0,3.5,22.5,6,2022-11-10,IT,Junior,High School,Full-Time,Office,Female,1900,12,11,0
12741,38.0,17.0,40700.0,3.4,43.1,4,2017-10-19,Finance,Senior,High School,Full-Time,Office,Male,1600,8,13,1
12742,,14.0,101000.0,3.3,53.9,5,2020-11-26,Finance,Junior,Master,Full-Time,Remote,Male,7700,10,20,1
12743,35.0,13.1,58000.0,3.3,42.2,2,2016-02-03,IT,Senior,Bachelor,Part-Time,Office,Female,1500,10,18,1
12744,39.0,12.6,78400.0,3.3,44.5,10,2023-02-25,IT,Junior,High School,Full-Time,Office,Male,8800,9,10,1
12745,21.0,0.0,124900.0,4.0,42.1,7,2022-12-29,Marketing,Mid,High School,Full-Time,Office,Female,3800,1,7,1
12746,33.0,12.1,41700.0,3.8,36.5,4,2015-05-09,Sales,Mid,Diploma,Full-Time,Office,Female,1100,8,13,1
12747,37.0,13.8,52900.0,3.7,45.5,3,2019-03-13,Finance,Mid,Master,Contract,Remote,Male,3900,10,10,1
12748,26.0,4.6,49300.0,1.3,5.0,3,2021-05-16,Operations,Junior,Diploma,Part-Time,Office,Male,4700,4,16,0
12749,38.0,15.9,25200.0,3.6,36.7,7,2021-10-10,Operations,Lead,Diploma,Full-Time,Office,Male,3000,10,5,1
12750,33.0,8.1,48600.0,2.2,19.3,6,2017-11-16,HR,Junior,Bachelor,Full-Time,Remote,Male,1400,6,12,1
12751,49.0,26.9,78200.0,3.9,52.4,3,2023-01-31,Sales,Junior,Master,Contract,Hybrid,Female,5000,17,7,1
12752,48.0,22.3,68300.0,4.4,32.8,9,2015-12-10,IT,Junior,Master,Full-Time,Hybrid,Female,3800,15,12,1
12753,31.0,13.2,70500.0,2.8,35.5,2,2018-11-25,Operations,Lead,Diploma,Full-Time,Office,Female,8200,8,17,1
12754,34.0,7.9,47300.0,3.2,12.4,6,2016-08-26,Finance,Junior,High School,Full-Time,Hybrid,Male,3200,8,25,1
12755,34.0,11.4,42300.0,3.0,50.3,8,2018-08-11,Marketing,Mid,High School,Full-Time,Remote,Male,4300,8,13,1
12756,31.0,5.9,91400.0,4.3,44.4,4,2019-05-10,HR,Junior,Master,Full-Time,Hybrid,Male,7600,5,18,0
12757,37.0,16.7,45100.0,3.5,43.4,6,2021-02-21,Sales,Senior,Bachelor,Contract,Office,Male,4200,11,8,0
12758,29.0,6.0,61900.0,4.6,22.8,4,2023-01-19,Finance,Mid,Bachelor,Full-Time,Office,Male,4200,4,0,1
12759,26.0,2.4,58700.0,3.7,23.4,4,2017-01-02,IT,Mid,Master,Full-Time,Remote,Female,3000,3,18,1
12760,,20.6,98700.0,3.6,38.4,4,2020-01-11,Sales,Senior,High School,Full-Time,Remote,Female,2700,12,14,1
12761,40.0,18.1,81100.0,3.4,24.6,1,2015-06-05,HR,Mid,Bachelor,Full-Time,Hybrid,Female,3500,11,11,1
12762,29.0,8.5,32800.0,4.0,41.5,3,2021-10-23,IT,Lead,Master,Full-Time,Hybrid,Female,1400,6,9,1
12763,42.0,17.1,34200.0,2.2,5.0,2,2020-11-18,HR,Mid,Master,Full-Time,Hybrid,Female,4800,13,14,0
12764,30.0,3.8,69300.0,3.5,27.7,6,2020-05-02,Finance,Mid,High School,Full-Time,Remote,Male,9800,2,2,1
12765,37.0,15.3,53600.0,3.4,62.0,3,2017-01-17,Sales,Junior,Diploma,Full-Time,Hybrid,Female,2900,10,6,1
12766,42.0,19.0,45800.0,3.9,41.6,8,2016-05-14,Marketing,Senior,High School,Part-Time,Office,Female,1500,10,9,1
12767,35.0,14.9,82600.0,3.3,37.5,3,2024-03-10,Finance,Mid,Bachelor,Part-Time,Office,Female,4700,10,14,1
12768,39.0,16.8,59300.0,2.7,64.8,7,2017-12-28,Operations,Mid,Diploma,Part-Time,Remote,Male,7300,11,14,1
12769,31.0,9.6,56200.0,3.4,5.0,5,2019-12-08,Finance,Senior,High School,Full-Time,Remote,Male,7500,7,15,1
12770,33.0,6.1,75100.0,2.6,22.8,7,2016-01-21,Marketing,Junior,Bachelor,Full-Time,Hybrid,Female,6400,5,11,1
12771,33.0,16.7,47300.0,2.1,29.0,4,2024-08-24,Marketing,Senior,Bachelor,Part-Time,Office,Male,4300,11,16,1
12772,29.0,6.5,103000.0,3.9,47.9,1,2015-05-18,Operations,Mid,Diploma,Full-Time,Hybrid,Male,8200,4,6,1
12773,34.0,14.1,40100.0,3.8,48.1,7,2015-09-05,Operations,Junior,High School,Full-Time,Hybrid,Female,1800,11,10,1
12774,23.0,0.0,71500.0,3.7,22.0,6,2020-11-20,IT,Mid,High School,Full-Time,Office,Male,1900,2,7,1
12775,31.0,9.9,97600.0,4.3,50.0,5,2019-07-02,HR,Mid,Bachelor,Contract,Remote,Male,9800,8,14,1
12776,33.0,7.1,31700.0,2.9,29.0,3,2019-10-02,Finance,Senior,Master,Contract,Hybrid,Male,3900,7,9,0
12777,33.0,12.4,47900.0,2.4,53.2,5,2022-01-01,IT,Mid,Master,Full-Time,Hybrid,Female,5600,9,15,1
12778,33.0,9.9,86900.0,3.4,19.5,4,2018-10-30,Operations,Senior,Diploma,Contract,Hybrid,Female,11900,8,14,0
12779,35.0,13.1,87400.0,3.2,33.2,6,2016-12-27,IT,Mid,High School,Full-Time,Hybrid,Female,11000,7,11,1
12780,39.0,19.1,51400.0,2.8,27.6,4,2018-03-24,Finance,Mid,Master,Full-Time,Office,Male,2900,10,8,1
12781,42.0,16.3,41000.0,3.3,50.8,3,2020-11-04,HR,Mid,Diploma,Full-Time,Hybrid,Female,1400,9,13,1
12782,30.0,5.9,80600.0,3.0,27.2,6,2017-05-29,Marketing,Junior,Bachelor,Full-Time,Office,Male,6100,3,11,1
12783,25.0,4.4,88300.0,2.1,34.4,5,2019-02-14,Finance,Mid,Master,Part-Time,Remote,Male,5800,3,16,0
12784,27.0,11.3,34500.0,,42.6,5,2023-02-26,HR,Mid,High School,Full-Time,Remote,Female,4000,9,3,0
12785,31.0,8.6,34000.0,2.6,43.2,8,2018-05-17,Marketing,Lead,Bachelor,Full-Time,Office,Female,1000,8,12,1
12786,32.0,11.8,60200.0,3.6,48.3,4,2017-10-03,Sales,Mid,High School,Contract,Office,Male,8600,10,10,1
12787,29.0,6.7,70700.0,2.9,38.2,5,2018-04-16,Finance,Mid,Bachelor,Full-Time,Hybrid,Male,10200,6,9,0
12788,25.0,8.8,48800.0,4.2,28.7,4,2017-10-10,Operations,Junior,High School,Full-Time,Hybrid,Female,1500,5,19,1
12789,31.0,3.8,72200.0,4.5,29.8,3,2021-04-24,Finance,Mid,Diploma,Part-Time,Remote,Female,5500,9,9,1
12790,36.0,14.3,41400.0,3.9,35.4,4,2015-09-30,Operations,Senior,High School,Full-Time,Office,Male,5700,8,1,1
12791,40.0,13.1,23600.0,2.3,38.7,4,2022-12-20,HR,Junior,High School,Full-Time,Remote,Male,1000,8,15,0
12792,31.0,1.5,46400.0,4.5,32.8,4,2022-12-05,IT,Junior,Bachelor,Full-Time,Office,Female,5100,3,17,0
12793,32.0,10.9,56400.0,4.5,35.3,7,2023-06-23,IT,Senior,High School,Full-Time,Hybrid,Male,6300,5,14,1
12794,28.0,6.4,,3.4,12.2,3,2022-11-12,HR,Junior,High School,Full-Time,Hybrid,Male,2500,5,2,0
12795,35.0,12.1,34600.0,4.3,45.0,4,2019-05-26,Finance,Mid,High School,Full-Time,Hybrid,Male,700,7,12,1
12796,28.0,5.7,26600.0,3.0,37.7,9,2016-08-17,Finance,Mid,Bachelor,Full-Time,Remote,Male,2800,3,7,1
12797,40.0,27.3,44800.0,2.1,50.0,4,2021-09-13,Operations,Mid,Master,Full-Time,Remote,Female,4500,15,20,1
12798,21.0,0.0,78800.0,2.9,35.0,2,2021-07-28,Finance,Junior,Master,Full-Time,Remote,Female,8200,2,10,1
12799,32.0,11.5,90900.0,4.6,8.9,5,2022-10-22,Sales,Senior,Master,Full-Time,Hybrid,Female,3700,8,14,1
12800,37.0,13.1,88400.0,2.4,29.6,5,2018-08-17,Operations,Mid,High School,Full-Time,Hybrid,Male,8700,8,13,0
12801,36.0,14.9,39700.0,3.4,32.0,3,2020-08-19,IT,Junior,Diploma,Full-Time,Office,Male,3600,8,16,0
12802,57.0,34.3,34700.0,3.4,46.1,11,2023-07-12,Sales,Mid,Diploma,Full-Time,Office,Female,2700,20,19,1
12803,38.0,14.8,67100.0,3.0,5.0,3,2023-07-20,Finance,Junior,Bachelor,Contract,Hybrid,Male,8100,8,11,1
12804,27.0,10.5,70900.0,3.1,35.6,5,2022-07-29,IT,Senior,Master,Full-Time,Office,Male,5000,5,6,1
12805,34.0,15.5,64500.0,3.5,42.7,7,2020-11-24,Operations,Senior,High School,Full-Time,Office,Male,4300,9,20,1
12806,21.0,0.0,24600.0,3.0,25.1,7,2017-02-09,Finance,Junior,Bachelor,Full-Time,Office,Female,2200,1,10,0
12807,34.0,5.1,38900.0,2.4,36.1,5,2019-09-26,Operations,Senior,High School,Part-Time,Office,Male,5600,7,15,1
12808,28.0,4.9,54400.0,3.6,25.6,5,2018-06-12,Finance,Junior,Bachelor,Contract,Hybrid,Male,3500,4,10,1
12809,42.0,28.1,66800.0,4.2,24.1,5,2016-05-04,HR,Senior,Master,Full-Time,Hybrid,Female,5200,15,12,1
12810,31.0,8.3,74800.0,4.0,28.9,1,2022-06-15,IT,Senior,High School,Full-Time,Hybrid,Female,4100,6,4,1
12811,34.0,15.3,58300.0,2.8,24.3,2,2016-04-19,Finance,Junior,Master,Full-Time,Hybrid,Female,6300,8,11,0
12812,30.0,12.3,62800.0,2.5,45.3,7,2016-08-03,Marketing,Junior,Master,Full-Time,Hybrid,Male,4200,8,14,1
12813,49.0,27.7,56900.0,3.2,24.0,3,2022-12-04,Marketing,Senior,High School,Full-Time,Hybrid,Female,6300,14,8,1
12814,32.0,7.5,72400.0,4.5,21.5,2,2024-03-17,Operations,Senior,Master,Full-Time,Office,Male,2800,4,18,1
12815,50.0,20.7,62300.0,3.9,61.5,4,2020-01-15,Finance,Senior,Bachelor,Full-Time,Hybrid,Female,3400,11,20,1
12816,42.0,22.1,56500.0,3.9,49.4,4,2024-09-22,HR,Mid,Bachelor,Part-Time,Hybrid,Female,2600,15,12,1
12817,39.0,14.6,49400.0,4.0,7.1,7,2021-11-12,Operations,Mid,Bachelor,Part-Time,Office,Female,6000,8,14,1
12818,38.0,16.5,56800.0,3.7,23.5,5,2020-05-15,Finance,Mid,Master,Full-Time,Hybrid,Female,1800,9,14,1
12819,38.0,12.3,66800.0,3.5,38.6,3,2021-10-08,Marketing,Mid,High School,Contract,Remote,Male,3500,8,10,1
12820,21.0,0.0,61200.0,3.9,39.9,5,2015-11-25,IT,Mid,Master,Full-Time,Hybrid,Male,5300,2,8,0
12821,33.0,11.1,64000.0,3.0,12.6,5,2023-12-01,HR,Senior,Master,Full-Time,Office,Male,2000,7,8,0
12822,42.0,20.8,94100.0,2.4,52.4,3,2017-02-05,Finance,Junior,Bachelor,Part-Time,Office,Female,2000,13,6,1
12823,35.0,9.7,61200.0,3.9,47.4,6,2016-05-20,Marketing,Mid,High School,Full-Time,Office,Male,6700,7,9,1
12824,24.0,5.6,42400.0,4.3,42.2,3,2022-04-29,IT,Mid,Diploma,Full-Time,Office,Female,4200,4,17,0
12825,35.0,11.2,78300.0,2.6,55.4,5,2020-04-23,Marketing,Mid,Diploma,Contract,Office,Female,1700,9,10,1
12826,49.0,22.0,31800.0,4.0,41.8,11,2016-04-22,Operations,Mid,High School,Contract,Hybrid,Male,800,15,15,1
12827,45.0,22.7,35700.0,4.6,41.7,2,2015-01-14,HR,Senior,High School,Contract,Hybrid,Female,1700,13,14,1
12828,35.0,13.1,62900.0,3.4,58.4,4,2023-01-16,Operations,Senior,Bachelor,Full-Time,Hybrid,Female,8700,9,13,1
12829,43.0,21.5,67600.0,2.8,51.5,8,2016-12-27,Sales,Junior,High School,Full-Time,Office,Female,7100,12,13,1
12830,32.0,14.1,33400.0,3.5,22.4,7,2023-08-31,Finance,Senior,High School,Full-Time,Office,Female,4200,8,6,1
